post_id,mentor_id,target_level_num,required_education_num,is_open,is_available,capacity,program_enrollment_count,program_popularity_log,spots_left,spots_left_log,required_skill_count,avg_required_skill_level,program_difficulty_score,requirement_set,requirement_level_map,deadline,days_until_deadline,deadline_passed
249,2960,2,4,1,1,6,0,0.0,6,1.9459101490553132,3,1.3333333333333333,1.7333333333333334,"{114, 110, 111}","{110: 1, 114: 1, 111: 2}",2026-05-29 00:00:00,250,0
251,2960,1,5,1,1,7,1,0.6931471805599453,6,1.9459101490553132,3,1.6666666666666667,1.2666666666666666,"{104, 105, 106}","{104: 1, 105: 2, 106: 2}",2025-10-15 00:00:00,24,0
252,3123,2,2,1,1,11,3,1.3862943611198906,8,2.1972245773362196,3,1.6666666666666667,1.8666666666666667,"{25, 22, 23}","{25: 1, 23: 1, 22: 3}",2025-10-08 00:00:00,17,0
253,3123,1,1,1,1,6,0,0.0,6,1.9459101490553132,3,2.0,1.4,"{56, 49, 51}","{49: 1, 51: 2, 56: 3}",2026-06-22 00:00:00,274,0
255,3123,1,1,1,1,8,3,1.3862943611198906,5,1.791759469228055,3,1.6666666666666667,1.2666666666666666,"{48, 49, 56}","{48: 1, 56: 2, 49: 2}",2025-12-09 00:00:00,79,0
256,2861,1,5,1,1,5,0,0.0,5,1.791759469228055,3,1.3333333333333333,1.1333333333333333,"{120, 122, 123}","{122: 1, 123: 1, 120: 2}",2026-06-13 00:00:00,265,0
258,1659,1,3,1,1,8,1,0.6931471805599453,7,2.0794415416798357,3,2.0,1.4,"{124, 126, 127}","{127: 2, 124: 2, 126: 2}",2025-10-25 00:00:00,34,0
260,5422,1,4,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,1.4,"{116, 118, 119}","{116: 1, 118: 2, 119: 3}",2026-06-19 00:00:00,271,0
261,5422,2,1,1,1,22,15,2.772588722239781,7,2.0794415416798357,3,1.3333333333333333,1.7333333333333334,"{117, 118, 119}","{119: 1, 118: 1, 117: 2}",2025-09-22 00:00:00,1,0
262,4398,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,1.6666666666666667,1.2666666666666666,"{90, 94, 95}","{90: 1, 94: 1, 95: 3}",2026-07-06 00:00:00,288,0
267,1042,1,3,1,1,10,0,0.0,10,2.3978952727983707,3,2.3333333333333335,1.5333333333333334,"{65, 66, 68}","{65: 1, 66: 2, 68: 4}",2026-02-07 00:00:00,139,0
268,1042,1,3,1,1,4,0,0.0,4,1.6094379124341003,3,1.0,1.0,"{89, 91, 95}","{95: 1, 89: 1, 91: 1}",2026-01-23 00:00:00,124,0
270,3924,1,3,1,1,5,0,0.0,5,1.791759469228055,3,1.6666666666666667,1.2666666666666666,"{96, 102, 103}","{96: 1, 102: 2, 103: 2}",2026-06-13 00:00:00,265,0
271,3924,2,2,1,1,9,3,1.3862943611198906,6,1.9459101490553132,3,2.0,2.0,"{66, 67, 69}","{69: 1, 66: 2, 67: 3}",2025-11-29 00:00:00,69,0
272,1683,2,3,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,2.0,"{115, 110, 111}","{111: 1, 110: 2, 115: 3}",2026-06-19 00:00:00,271,0
273,1683,1,5,1,1,3,0,0.0,3,1.3862943611198906,3,1.0,1.0,"{104, 106, 107}","{106: 1, 107: 1, 104: 1}",2026-07-01 00:00:00,283,0
274,1683,1,3,1,1,8,0,0.0,8,2.1972245773362196,3,1.0,1.0,"{115, 110, 111}","{111: 1, 115: 1, 110: 1}",2026-03-21 00:00:00,181,0
275,3088,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,2.6666666666666665,1.6666666666666665,"{117, 118, 119}","{118: 2, 119: 3, 117: 3}",2026-07-11 00:00:00,293,0
276,3088,1,5,1,1,4,0,0.0,4,1.6094379124341003,3,1.3333333333333333,1.1333333333333333,"{124, 125, 126}","{124: 1, 125: 1, 126: 2}",2026-07-02 00:00:00,284,0
278,67,2,1,1,1,10,0,0.0,10,2.3978952727983707,3,2.3333333333333335,2.1333333333333333,"{117, 118, 119}","{117: 1, 119: 2, 118: 4}",2026-01-03 00:00:00,104,0
279,67,1,2,1,1,5,0,0.0,5,1.791759469228055,2,3.0,1.8000000000000003,"{122, 116}","{116: 2, 122: 4}",2026-06-26 00:00:00,278,0
280,2193,1,4,1,1,9,0,0.0,9,2.302585092994046,3,1.6666666666666667,1.2666666666666666,"{33, 35, 29}","{35: 1, 33: 2, 29: 2}",2026-07-02 00:00:00,284,0
281,2193,1,1,1,1,8,4,1.6094379124341003,4,1.6094379124341003,2,2.0,1.4,"{38, 46}","{46: 2, 38: 2}",2025-10-27 00:00:00,36,0
282,2193,1,2,1,1,7,0,0.0,7,2.0794415416798357,3,2.6666666666666665,1.6666666666666665,"{20, 13, 15}","{20: 2, 15: 2, 13: 4}",2026-06-19 00:00:00,271,0
283,4094,1,4,1,1,8,0,0.0,8,2.1972245773362196,2,2.0,1.4,"{89, 93}","{89: 2, 93: 2}",2026-06-15 00:00:00,267,0
284,4094,1,5,1,1,7,0,0.0,7,2.0794415416798357,2,2.0,1.4,"{89, 93}","{93: 1, 89: 3}",2026-06-28 00:00:00,280,0
285,4094,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{96, 100, 103}","{96: 1, 100: 1, 103: 2}",2026-07-03 00:00:00,285,0
287,2403,1,1,1,1,6,0,0.0,6,1.9459101490553132,3,1.6666666666666667,1.2666666666666666,"{72, 73, 74}","{74: 1, 72: 2, 73: 2}",2026-05-31 00:00:00,252,0
290,4777,1,2,1,1,6,0,0.0,6,1.9459101490553132,3,1.3333333333333333,1.1333333333333333,"{17, 11, 14}","{14: 1, 17: 1, 11: 2}",2026-02-22 00:00:00,154,0
292,4777,2,4,1,1,4,0,0.0,4,1.6094379124341003,3,1.3333333333333333,1.7333333333333334,"{8, 9, 3}","{3: 1, 8: 1, 9: 2}",2026-04-10 00:00:00,201,0
293,4777,1,2,1,1,8,1,0.6931471805599453,7,2.0794415416798357,3,2.3333333333333335,1.5333333333333334,"{37, 36, 45}","{36: 1, 37: 2, 45: 4}",2025-11-12 00:00:00,52,0
297,3132,2,1,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,2.0,"{10, 12, 20}","{20: 1, 12: 2, 10: 3}",2026-02-13 00:00:00,145,0
298,3132,1,3,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{12, 20, 14}","{20: 1, 12: 2, 14: 3}",2026-06-15 00:00:00,267,0
300,3132,1,1,1,1,6,0,0.0,6,1.9459101490553132,3,2.0,1.4,"{33, 30, 31}","{31: 1, 30: 2, 33: 3}",2026-06-17 00:00:00,269,0
301,3132,1,1,1,1,7,0,0.0,7,2.0794415416798357,3,2.6666666666666665,1.6666666666666665,"{10, 20, 14}","{14: 1, 20: 3, 10: 4}",2026-06-27 00:00:00,279,0
302,3067,1,3,1,1,10,0,0.0,10,2.3978952727983707,3,2.3333333333333335,1.5333333333333334,"{120, 121, 123}","{120: 1, 123: 2, 121: 4}",2026-02-21 00:00:00,153,0
303,3067,1,5,1,1,6,0,0.0,6,1.9459101490553132,3,1.3333333333333333,1.1333333333333333,"{105, 106, 109}","{109: 1, 105: 1, 106: 2}",2025-11-05 00:00:00,45,0
304,3067,1,1,1,1,9,0,0.0,9,2.302585092994046,3,2.0,1.4,"{120, 122, 123}","{123: 1, 120: 2, 122: 3}",2026-06-08 00:00:00,260,0
306,2054,1,4,1,1,4,0,0.0,4,1.6094379124341003,3,2.3333333333333335,1.5333333333333334,"{116, 117, 118}","{118: 1, 117: 3, 116: 3}",2025-09-26 00:00:00,5,0
310,4981,1,4,1,1,8,0,0.0,8,2.1972245773362196,3,2.3333333333333335,1.5333333333333334,"{65, 66, 69}","{69: 1, 65: 3, 66: 3}",2026-06-08 00:00:00,260,0
311,4981,2,5,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.8666666666666667,"{96, 97, 101}","{101: 1, 96: 2, 97: 2}",2026-03-06 00:00:00,166,0
315,2623,1,3,1,1,4,0,0.0,4,1.6094379124341003,2,3.0,1.8000000000000003,"{32, 35}","{32: 3, 35: 3}",2026-06-13 00:00:00,265,0
317,4117,2,4,1,1,9,2,1.0986122886681098,7,2.0794415416798357,3,1.6666666666666667,1.8666666666666667,"{120, 122, 123}","{123: 1, 122: 2, 120: 2}",2025-12-10 00:00:00,80,0
319,1112,2,1,1,1,5,0,0.0,5,1.791759469228055,3,1.6666666666666667,1.8666666666666667,"{41, 42, 38}","{41: 1, 38: 1, 42: 3}",2026-06-27 00:00:00,279,0
321,263,1,3,1,1,7,0,0.0,7,2.0794415416798357,2,2.5,1.6,"{96, 58}","{96: 2, 58: 3}",2026-07-02 00:00:00,284,0
323,263,1,4,1,1,4,0,0.0,4,1.6094379124341003,3,2.0,1.4,"{89, 93, 95}","{93: 2, 89: 2, 95: 2}",2026-07-02 00:00:00,284,0
324,263,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{89, 93, 95}","{89: 1, 95: 1, 93: 3}",2026-05-31 00:00:00,252,0
325,263,1,2,1,1,10,1,0.6931471805599453,9,2.302585092994046,3,2.0,1.4,"{96, 97, 103}","{96: 1, 97: 2, 103: 3}",2025-09-23 00:00:00,2,0
326,2696,2,2,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,2.0,"{57, 60, 62}","{57: 1, 60: 1, 62: 4}",2026-07-10 00:00:00,292,0
327,1195,1,1,1,1,9,3,1.3862943611198906,6,1.9459101490553132,3,1.3333333333333333,1.1333333333333333,"{24, 25, 23}","{25: 1, 24: 1, 23: 2}",2025-09-30 00:00:00,9,0
328,1195,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{24, 25, 27}","{25: 1, 27: 1, 24: 2}",2026-07-03 00:00:00,285,0
332,4253,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{72, 73, 71}","{72: 2, 73: 2, 71: 2}",2026-06-25 00:00:00,277,0
334,4253,2,1,1,1,10,0,0.0,10,2.3978952727983707,3,2.6666666666666665,2.2666666666666666,"{72, 73, 71}","{72: 1, 73: 3, 71: 4}",2026-07-05 00:00:00,287,0
335,2521,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,1.6666666666666667,1.2666666666666666,"{42, 44, 45}","{45: 1, 42: 1, 44: 3}",2025-11-11 00:00:00,51,0
336,2521,1,4,1,1,8,0,0.0,8,2.1972245773362196,2,1.0,1.0,"{34, 31}","{31: 1, 34: 1}",2026-05-30 00:00:00,251,0
337,2521,1,4,1,1,4,0,0.0,4,1.6094379124341003,3,2.0,1.4,"{51, 53, 54}","{53: 1, 54: 2, 51: 3}",2026-02-03 00:00:00,135,0
340,784,1,3,1,1,6,2,1.0986122886681098,4,1.6094379124341003,3,1.3333333333333333,1.1333333333333333,"{24, 28, 23}","{23: 1, 24: 1, 28: 2}",2025-11-25 00:00:00,65,0
343,2602,1,2,1,1,8,0,0.0,8,2.1972245773362196,2,2.0,1.4,"{106, 108}","{108: 2, 106: 2}",2026-06-26 00:00:00,278,0
344,2602,1,5,1,1,4,0,0.0,4,1.6094379124341003,3,3.0,1.8000000000000003,"{112, 114, 110}","{114: 2, 110: 3, 112: 4}",2026-05-04 00:00:00,225,0
345,1352,1,4,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{72, 73, 75}","{72: 1, 75: 2, 73: 3}",2026-06-28 00:00:00,280,0
346,1352,1,5,1,1,5,0,0.0,5,1.791759469228055,3,2.0,1.4,"{72, 73, 74}","{74: 1, 73: 2, 72: 3}",2026-01-23 00:00:00,124,0
347,4701,2,2,1,1,9,1,0.6931471805599453,8,2.1972245773362196,3,2.0,2.0,"{3, 52, 54}","{52: 1, 54: 2, 3: 3}",2025-09-25 10:59:00,4,0
348,5007,1,5,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,1.4,"{33, 30, 31}","{33: 1, 30: 2, 31: 3}",2026-07-09 00:00:00,291,0
350,5007,2,5,1,1,4,0,0.0,4,1.6094379124341003,3,2.0,2.0,"{33, 30, 31}","{31: 1, 30: 2, 33: 3}",2026-06-16 00:00:00,268,0
351,5007,2,5,1,1,5,0,0.0,5,1.791759469228055,3,2.0,2.0,"{42, 38, 39}","{42: 1, 38: 2, 39: 3}",2026-02-13 00:00:00,145,0
352,5283,1,3,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{88, 83, 86}","{83: 1, 88: 1, 86: 4}",2025-11-23 00:00:00,63,0
355,5283,1,4,1,1,3,0,0.0,3,1.3862943611198906,3,2.0,1.4,"{93, 94, 95}","{93: 2, 95: 2, 94: 2}",2026-06-16 00:00:00,268,0
356,5283,2,1,1,1,8,0,0.0,8,2.1972245773362196,3,2.6666666666666665,2.2666666666666666,"{93, 94, 95}","{93: 2, 94: 3, 95: 3}",2025-12-19 00:00:00,89,0
358,150,1,5,1,1,7,1,0.6931471805599453,6,1.9459101490553132,3,1.3333333333333333,1.1333333333333333,"{57, 59, 63}","{57: 1, 59: 1, 63: 2}",2025-09-30 00:00:00,9,0
363,5255,1,4,1,1,6,0,0.0,6,1.9459101490553132,3,2.3333333333333335,1.5333333333333334,"{24, 25, 28}","{24: 1, 25: 2, 28: 4}",2026-07-03 00:00:00,285,0
364,5255,2,4,1,1,7,1,0.6931471805599453,6,1.9459101490553132,3,1.0,1.6,"{19, 11, 14}","{14: 1, 19: 1, 11: 1}",2025-11-16 00:00:00,56,0
365,5255,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{24, 25, 28}","{24: 1, 28: 1, 25: 2}",2025-10-31 00:00:00,40,0
366,5255,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,2.3333333333333335,1.5333333333333334,"{17, 11, 20}","{20: 1, 11: 2, 17: 4}",2026-06-03 00:00:00,255,0
368,4879,1,4,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{32, 33, 30}","{30: 1, 32: 2, 33: 2}",2026-06-29 00:00:00,281,0
370,4879,1,4,1,1,5,0,0.0,5,1.791759469228055,3,2.0,1.4,"{56, 50, 54}","{50: 1, 54: 1, 56: 4}",2025-10-12 00:00:00,21,0
371,4879,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,1.6666666666666667,1.2666666666666666,"{56, 50, 54}","{56: 1, 50: 2, 54: 2}",2026-05-29 00:00:00,250,0
372,2308,1,2,1,1,8,0,0.0,8,2.1972245773362196,2,2.0,1.4,"{37, 39}","{37: 2, 39: 2}",2026-07-14 00:00:00,296,0
375,5368,1,5,1,1,5,0,0.0,5,1.791759469228055,3,1.6666666666666667,1.2666666666666666,"{26, 28, 23}","{28: 1, 26: 2, 23: 2}",2026-06-27 00:00:00,279,0
376,5368,1,1,1,1,7,2,1.0986122886681098,5,1.791759469228055,3,1.3333333333333333,1.1333333333333333,"{32, 34, 31}","{34: 1, 31: 1, 32: 2}",2025-10-25 00:00:00,34,0
380,5409,1,2,1,1,8,0,0.0,8,2.1972245773362196,2,2.5,1.6,"{112, 111}","{111: 2, 112: 3}",2026-06-23 00:00:00,275,0
382,2077,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{130, 131, 134}","{130: 1, 134: 2, 131: 3}",2026-01-02 00:00:00,103,0
383,2077,1,4,1,1,8,0,0.0,8,2.1972245773362196,2,2.0,1.4,"{138, 139}","{138: 2, 139: 2}",2025-12-11 00:00:00,81,0
384,2077,1,5,1,1,4,0,0.0,4,1.6094379124341003,2,2.5,1.6,"{138, 139}","{139: 1, 138: 4}",2026-07-09 00:00:00,291,0
386,2110,1,1,1,1,6,1,0.6931471805599453,5,1.791759469228055,3,2.3333333333333335,1.5333333333333334,"{80, 76, 79}","{79: 2, 80: 2, 76: 3}",2025-11-26 00:00:00,66,0
387,1536,1,5,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,1.4,"{116, 117, 118}","{117: 1, 118: 2, 116: 3}",2026-06-10 00:00:00,262,0
390,4375,1,4,1,1,8,0,0.0,8,2.1972245773362196,3,2.6666666666666665,1.6666666666666665,"{125, 126, 127}","{127: 2, 125: 3, 126: 3}",2026-05-31 00:00:00,252,0
391,4375,1,2,1,1,7,0,0.0,7,2.0794415416798357,3,3.0,1.8000000000000003,"{124, 126, 127}","{126: 2, 127: 3, 124: 4}",2026-03-19 00:00:00,179,0
392,3221,1,5,1,1,4,0,0.0,4,1.6094379124341003,3,2.0,1.4,"{18, 10, 14}","{18: 1, 10: 2, 14: 3}",2026-06-20 00:00:00,272,0
394,1076,1,5,1,1,8,0,0.0,8,2.1972245773362196,3,2.3333333333333335,1.5333333333333334,"{24, 22, 23}","{22: 1, 24: 2, 23: 4}",2026-06-28 00:00:00,280,0
395,1076,1,5,1,1,10,0,0.0,10,2.3978952727983707,3,1.6666666666666667,1.2666666666666666,"{16, 18, 10}","{18: 1, 16: 2, 10: 2}",2026-07-05 00:00:00,287,0
398,2259,1,3,1,1,9,0,0.0,9,2.302585092994046,3,2.0,1.4,"{56, 49, 55}","{49: 1, 55: 2, 56: 3}",2026-06-04 00:00:00,256,0
399,2259,1,2,1,1,9,0,0.0,9,2.302585092994046,3,2.0,1.4,"{56, 49, 55}","{49: 1, 55: 2, 56: 3}",2026-06-10 00:00:00,262,0
400,2259,1,3,1,1,5,0,0.0,5,1.791759469228055,3,1.3333333333333333,1.1333333333333333,"{56, 49, 55}","{49: 1, 56: 1, 55: 2}",2026-06-18 00:00:00,270,0
402,4708,1,1,1,1,5,0,0.0,5,1.791759469228055,3,1.6666666666666667,1.2666666666666666,"{117, 118, 119}","{118: 1, 119: 1, 117: 3}",2026-06-05 00:00:00,257,0
403,4708,2,5,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,2.0,"{112, 110, 111}","{112: 1, 110: 1, 111: 4}",2026-06-04 00:00:00,256,0
404,163,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{80, 77, 79}","{77: 1, 80: 1, 79: 3}",2026-06-13 00:00:00,265,0
408,1,2,5,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.7333333333333334,"{106, 107, 109}","{106: 1, 109: 1, 107: 2}",2026-06-11 00:00:00,263,0
409,1,1,5,1,1,8,0,0.0,8,2.1972245773362196,3,1.0,1.0,"{121, 122, 123}","{123: 1, 122: 1, 121: 1}",2026-06-07 00:00:00,259,0
410,4204,1,3,1,1,5,0,0.0,5,1.791759469228055,3,2.6666666666666665,1.6666666666666665,"{57, 58, 59}","{57: 2, 59: 2, 58: 4}",2026-06-09 00:00:00,261,0
412,4204,1,5,1,1,6,0,0.0,6,1.9459101490553132,3,2.6666666666666665,1.6666666666666665,"{57, 58, 59}","{59: 1, 58: 3, 57: 4}",2026-05-29 00:00:00,250,0
413,4204,2,5,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.7333333333333334,"{57, 58, 59}","{59: 1, 57: 1, 58: 2}",2026-01-12 00:00:00,113,0
416,639,1,4,1,1,5,0,0.0,5,1.791759469228055,3,1.6666666666666667,1.2666666666666666,"{1, 2, 3}","{2: 1, 3: 1, 1: 3}",2026-05-31 00:00:00,252,0
417,639,1,2,1,1,10,0,0.0,10,2.3978952727983707,3,1.0,1.0,"{24, 27, 23}","{24: 1, 27: 1, 23: 1}",2026-06-02 00:00:00,254,0
418,639,1,5,1,1,6,0,0.0,6,1.9459101490553132,3,1.3333333333333333,1.1333333333333333,"{1, 2, 3}","{2: 1, 3: 1, 1: 2}",2026-06-06 00:00:00,258,0
419,4313,1,5,1,1,7,0,0.0,7,2.0794415416798357,3,2.6666666666666665,1.6666666666666665,"{104, 107, 109}","{107: 2, 109: 2, 104: 4}",2026-06-24 00:00:00,276,0
429,5107,1,4,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{84, 85, 86}","{84: 1, 85: 2, 86: 3}",2026-06-20 00:00:00,272,0
430,5107,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,2.3333333333333335,1.5333333333333334,"{82, 84, 86}","{82: 2, 84: 2, 86: 3}",2026-01-03 00:00:00,104,0
431,4263,2,4,1,1,3,0,0.0,3,1.3862943611198906,3,1.6666666666666667,1.8666666666666667,"{2, 3, 5}","{2: 1, 3: 2, 5: 2}",2026-07-10 00:00:00,292,0
432,4263,1,4,1,1,9,0,0.0,9,2.302585092994046,3,2.3333333333333335,1.5333333333333334,"{29, 30, 31}","{30: 2, 29: 2, 31: 3}",2026-06-29 00:00:00,281,0
433,4263,1,3,1,1,8,0,0.0,8,2.1972245773362196,2,3.5,2.0,"{38, 39}","{38: 3, 39: 4}",2026-06-01 00:00:00,253,0
434,4263,1,1,1,1,10,0,0.0,10,2.3978952727983707,3,1.3333333333333333,1.1333333333333333,"{29, 30, 31}","{30: 1, 31: 1, 29: 2}",2026-07-13 00:00:00,295,0
435,4263,1,4,1,1,4,0,0.0,4,1.6094379124341003,3,1.6666666666666667,1.2666666666666666,"{33, 29, 30}","{30: 1, 33: 1, 29: 3}",2026-07-04 00:00:00,286,0
441,4206,1,3,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{48, 54, 55}","{55: 1, 54: 1, 48: 2}",2026-06-29 00:00:00,281,0
443,2574,1,5,1,1,6,0,0.0,6,1.9459101490553132,3,2.6666666666666665,1.6666666666666665,"{125, 126, 127}","{125: 2, 127: 2, 126: 4}",2025-11-27 00:00:00,67,0
444,2574,1,2,1,1,7,0,0.0,7,2.0794415416798357,3,2.6666666666666665,1.6666666666666665,"{114, 110, 111}","{114: 2, 111: 3, 110: 3}",2026-06-25 00:00:00,277,0
448,3350,1,5,1,1,6,0,0.0,6,1.9459101490553132,3,1.0,1.0,"{104, 105, 106}","{104: 1, 105: 1, 106: 1}",2026-01-15 00:00:00,116,0
449,3350,1,5,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{125, 126, 127}","{126: 1, 127: 2, 125: 3}",2026-06-07 00:00:00,259,0
451,3350,1,3,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.1333333333333333,"{104, 105, 106}","{106: 1, 105: 1, 104: 2}",2026-04-18 00:00:00,209,0
452,1968,1,3,1,1,4,0,0.0,4,1.6094379124341003,3,2.3333333333333335,1.5333333333333334,"{116, 117, 118}","{117: 1, 116: 2, 118: 4}",2026-02-24 00:00:00,156,0
453,1968,2,5,1,1,10,2,1.0986122886681098,8,2.1972245773362196,3,1.6666666666666667,1.8666666666666667,"{116, 118, 119}","{118: 1, 119: 2, 116: 2}",2025-10-15 00:00:00,24,0
454,1968,2,1,1,1,10,5,1.791759469228055,5,1.791759469228055,3,2.0,2.0,"{116, 117, 118}","{118: 1, 117: 2, 116: 3}",2025-12-07 00:00:00,77,0
456,3450,1,1,1,1,9,2,1.0986122886681098,7,2.0794415416798357,3,2.3333333333333335,1.5333333333333334,"{56, 49, 53}","{56: 2, 53: 2, 49: 3}",2025-09-22 00:00:00,1,0
457,3017,1,3,1,1,8,0,0.0,8,2.1972245773362196,3,2.3333333333333335,1.5333333333333334,"{104, 106, 109}","{104: 1, 106: 3, 109: 3}",2026-07-05 00:00:00,287,0
458,2983,1,4,1,1,5,0,0.0,5,1.791759469228055,3,2.0,1.4,"{72, 73, 75}","{75: 1, 73: 2, 72: 3}",2026-06-26 00:00:00,278,0
460,4968,1,2,1,1,5,0,0.0,5,1.791759469228055,2,2.5,1.6,"{50, 54}","{50: 2, 54: 3}",2026-06-01 00:00:00,253,0
461,4968,2,3,1,1,9,0,0.0,9,2.302585092994046,2,2.5,2.2,"{32, 50}","{32: 2, 50: 3}",2026-06-14 00:00:00,266,0
462,5328,2,2,1,1,20,17,2.8903717578961645,3,1.3862943611198906,3,1.3333333333333333,1.7333333333333334,"{124, 126, 127}","{124: 1, 126: 1, 127: 2}",2025-09-24 00:00:00,3,0
463,5328,1,3,1,1,5,0,0.0,5,1.791759469228055,3,2.0,1.4,"{124, 126, 127}","{124: 1, 127: 2, 126: 3}",2026-06-16 00:00:00,268,0
464,5328,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{116, 117, 118}","{118: 1, 117: 2, 116: 3}",2026-07-02 00:00:00,284,0
465,5328,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{124, 125, 126}","{124: 1, 125: 2, 126: 2}",2026-06-07 00:00:00,259,0
470,4664,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,2.3333333333333335,1.5333333333333334,"{145, 141, 143}","{145: 1, 141: 3, 143: 3}",2026-06-07 00:00:00,259,0
471,4664,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{145, 142, 143}","{145: 1, 142: 1, 143: 2}",2026-06-25 00:00:00,277,0
472,4664,2,3,1,1,4,0,0.0,4,1.6094379124341003,3,2.0,2.0,"{136, 140, 135}","{136: 1, 140: 2, 135: 3}",2026-06-16 00:00:00,268,0
474,4525,1,2,1,1,10,0,0.0,10,2.3978952727983707,3,2.6666666666666665,1.6666666666666665,"{92, 93, 94}","{93: 2, 92: 3, 94: 3}",2026-07-12 00:00:00,294,0
480,5213,1,4,1,1,4,0,0.0,4,1.6094379124341003,3,1.6666666666666667,1.2666666666666666,"{57, 59, 61}","{57: 1, 61: 1, 59: 3}",2026-06-03 00:00:00,255,0
485,2246,1,4,1,1,6,0,0.0,6,1.9459101490553132,3,2.6666666666666665,1.6666666666666665,"{24, 22, 23}","{23: 1, 24: 3, 22: 4}",2026-07-04 00:00:00,286,0
486,2246,1,1,1,1,4,0,0.0,4,1.6094379124341003,3,2.0,1.4,"{56, 49, 54}","{56: 2, 49: 2, 54: 2}",2026-07-03 00:00:00,285,0
487,1581,1,3,1,1,7,0,0.0,7,2.0794415416798357,3,2.3333333333333335,1.5333333333333334,"{124, 126, 127}","{127: 1, 124: 2, 126: 4}",2026-07-06 00:00:00,288,0
488,1581,2,1,1,1,14,11,2.4849066497880004,3,1.3862943611198906,3,1.3333333333333333,1.7333333333333334,"{124, 125, 126}","{124: 1, 126: 1, 125: 2}",2025-10-12 06:01:00,21,0
489,2008,2,1,1,1,5,0,0.0,5,1.791759469228055,3,2.6666666666666665,2.2666666666666666,"{24, 25, 28}","{28: 2, 25: 3, 24: 3}",2026-04-29 00:00:00,220,0
492,3153,1,5,1,1,9,1,0.6931471805599453,8,2.1972245773362196,2,2.0,1.4,"{3, 4}","{3: 1, 4: 3}",2025-09-23 00:00:00,2,0
494,4163,1,3,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.1333333333333333,"{1, 2, 7}","{1: 1, 7: 1, 2: 2}",2026-06-17 00:00:00,269,0
495,837,1,3,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{16, 10, 13}","{13: 1, 16: 1, 10: 2}",2026-06-18 00:00:00,270,0
496,837,2,5,1,1,8,0,0.0,8,2.1972245773362196,3,3.3333333333333335,2.533333333333333,"{49, 51, 54}","{49: 3, 54: 3, 51: 4}",2026-06-11 00:00:00,263,0
497,837,1,5,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{10, 13, 14}","{13: 1, 10: 2, 14: 2}",2026-07-10 00:00:00,292,0
498,837,1,4,1,1,8,0,0.0,8,2.1972245773362196,3,2.3333333333333335,1.5333333333333334,"{16, 13, 14}","{16: 2, 14: 2, 13: 3}",2026-07-04 00:00:00,286,0
507,2678,1,3,1,1,10,0,0.0,10,2.3978952727983707,3,1.6666666666666667,1.2666666666666666,"{8, 1, 2}","{2: 1, 8: 2, 1: 2}",2026-02-02 00:00:00,134,0
