CommentId,ProgramId,UserId,CommentText,CreatedAt,IsDeleted
329,3132,5321,How much experience is needed in SpaCy?,2024-06-13 04:00:00,no
330,2303,1605,Can someone explain more about Android (Kotlin)?,2024-09-04 08:00:00,no
331,697,2905,How much experience is needed in TypeScript?,2025-03-16 13:00:00,no
332,1293,2700,Do I need prior knowledge of Miro before joining?,2025-06-21 10:00:00,yes
333,1293,4402,"I'm a beginner, is that okay?",2025-06-23 19:25:48,no
334,1826,1130,Power BI is one of the most important skills in this mentorship.,2025-08-25 01:00:00,no
335,457,3615,Will this mentorship cover advanced R topics?,2024-05-10 04:00:00,yes
336,2815,459,REST Architecture is very valuable for real-world projects.,2024-02-11 06:00:00,no
337,1644,2842,How much experience is needed in Asana?,2024-09-05 07:00:00,yes
338,2252,1258,Mentees should spend extra time practicing Business Model Canvas.,2025-09-03 14:00:00,no
339,2823,277,Strong understanding of BPMN will help mentees succeed.,2025-05-06 12:00:00,no
340,2712,4007,Will this mentorship cover advanced Django + React topics?,2024-01-11 08:00:00,no
341,2918,4121,How much experience is needed in Snowflake?,2025-06-21 18:00:00,no
342,3064,2921,Is Android (Kotlin) beginner friendly for this mentorship?,2025-09-03 03:00:00,no
343,186,1200,Strong understanding of User Journey Mapping will help mentees succeed.,2025-03-14 15:00:00,no
344,1358,1843,How much experience is needed in Photoshop?,2025-03-03 09:00:00,no
345,736,991,Strong understanding of Flutter will help mentees succeed.,2025-09-25 06:00:00,no
346,2185,3194,Can someone explain more about Confluence?,2025-10-11 03:00:00,no
347,2185,639,Strong understanding of Confluence will help mentees succeed.,2025-10-11 16:00:00,no
348,461,1963,Can someone explain more about Seaborn?,2025-07-16 11:00:00,no
349,1552,2661,Is Vue.js beginner friendly for this mentorship?,2025-03-17 03:00:00,no
350,646,3563,Is Business Model Canvas beginner friendly for this mentorship?,2025-03-26 18:00:00,no
351,646,854,Business Model Canvas is very valuable for real-world projects.,2025-03-26 07:00:00,no
352,2219,4901,Will this mentorship cover advanced Zeplin topics?,2024-03-30 15:00:00,no
353,2219,3232,Can someone explain more about Zeplin?,2024-03-30 11:00:00,no
354,2200,3371,Is Scikit-learn beginner friendly for this mentorship?,2025-01-16 04:00:00,no
355,2200,2899,Will this mentorship cover advanced Scikit-learn topics?,2025-01-16 08:00:00,no
356,2841,5142,Do I need prior knowledge of Ansible before joining?,2025-01-10 10:00:00,no
357,2570,2170,How much experience is needed in JavaScript?,2025-06-19 18:00:00,no
358,1163,3818,Do I need prior knowledge of FigJam before joining?,2025-06-04 15:00:00,no
359,664,5082,How much experience is needed in Keras?,2025-10-15 11:00:00,no
360,664,681,Strong understanding of Keras will help mentees succeed.,2025-10-15 03:00:00,no
361,3115,4601,How much experience is needed in Logo Design Tools?,2025-03-11 12:00:00,no
362,566,1698,Do I need prior knowledge of Lean Canvas before joining?,2025-10-12 16:00:00,no
363,2833,1275,CSS is one of the most important skills in this mentorship.,2025-04-21 07:00:00,no
364,28,5156,Do I need prior knowledge of Spring Boot before joining?,2025-02-07 15:00:00,no
365,2554,3256,Is MediaPipe beginner friendly for this mentorship?,2025-03-06 04:00:00,no
366,2637,362,Strong understanding of CatBoost will help mentees succeed.,2024-07-11 03:00:00,no
367,499,1417,Google Sheets is one of the most important skills in this mentorship.,2025-09-28 05:00:00,no
368,620,1423,This mentorship focuses heavily on practical Nuxt.js experience.,2025-09-30 09:00:00,no
369,620,4648,Do I need prior knowledge of Nuxt.js before joining?,2025-09-30 04:00:00,no
370,563,3302,Do I need prior knowledge of Financial Modeling before joining?,2025-08-06 15:00:00,no
371,2406,1072,Strong understanding of AWS will help mentees succeed.,2025-06-13 03:00:00,no
372,1341,2041,How much experience is needed in Flask?,2025-01-27 04:00:00,no
373,2912,83,Mentees should spend extra time practicing BERT.,2024-07-18 01:00:00,no
374,787,4277,Is ClickUp beginner friendly for this mentorship?,2025-08-21 08:00:00,no
375,1403,2334,How much experience is needed in GitHub Actions?,2025-07-01 17:00:00,no
376,184,3373,Will this mentorship cover advanced Flask topics?,2025-05-05 05:00:00,no
377,1315,308,Mentees should spend extra time practicing FastAPI.,2025-07-04 15:00:00,no
378,1315,5131,Will this mentorship cover advanced FastAPI topics?,2025-07-04 07:00:00,no
379,154,4610,How much experience is needed in Illustrator?,2025-07-18 03:00:00,no
380,3056,2330,How much experience is needed in React?,2025-03-26 12:00:00,yes
381,2666,540,Bootstrap is very valuable for real-world projects.,2025-05-21 04:00:00,no
382,2666,4738,Do I need prior knowledge of Bootstrap before joining?,2025-05-21 08:00:00,no
383,2929,2907,Is Kubernetes beginner friendly for this mentorship?,2025-01-07 07:00:00,no
384,1278,2472,Will this mentorship cover advanced R topics?,2025-09-21 03:00:00,no
385,1278,2591,Do I need prior knowledge of R before joining?,2025-09-21 11:00:00,no
386,1105,3002,Can someone explain more about BPMN?,2025-09-12 05:00:00,no
387,1550,134,Mentees should spend extra time practicing Cinema 4D.,2025-09-04 12:00:00,no
388,2280,2570,Do I need prior knowledge of Lean Canvas before joining?,2024-12-09 06:00:00,no
389,515,3479,Is REST APIs beginner friendly for this mentorship?,2025-04-15 10:00:00,yes
390,2879,3762,Do I need prior knowledge of MEAN Stack before joining?,2025-10-12 17:00:00,no
391,2879,1366,MEAN Stack is very valuable for real-world projects.,2025-10-12 02:00:00,no
392,2719,2163,Is Python beginner friendly for this mentorship?,2025-10-12 13:00:00,no
393,2719,1693,I'd love to learn more about this topic.,2025-10-12 12:00:00,no
394,2098,4397,Can someone explain more about Nuxt.js?,2024-11-06 05:00:00,no
395,625,624,Strong understanding of Design Patterns will help mentees succeed.,2025-05-04 10:00:00,no
396,3128,2369,Do I need prior knowledge of Photoshop before joining?,2025-09-03 03:00:00,no
397,1983,803,NestJS is very valuable for real-world projects.,2025-09-22 16:00:00,no
398,925,2713,Will this mentorship cover advanced Apache Spark topics?,2024-05-02 18:00:00,no
399,1944,3202,Can someone explain more about NLTK?,2024-11-21 05:00:00,no
400,3072,4491,Do I need prior knowledge of Matplotlib before joining?,2024-10-17 09:00:00,no
401,853,70,This mentorship focuses heavily on practical MediaPipe experience.,2025-08-27 15:00:00,no
402,1371,383,Node.js is one of the most important skills in this mentorship.,2025-01-04 14:00:00,yes
403,2731,1629,Do I need prior knowledge of Spring Boot before joining?,2025-08-26 08:00:00,no
404,2766,2502,Will this mentorship cover advanced MEAN Stack topics?,2025-07-26 15:00:00,no
405,1042,823,This mentorship focuses heavily on practical Apache Spark experience.,2025-09-29 03:00:00,no
406,1042,4869,Will this mentorship cover advanced Apache Spark topics?,2025-09-29 16:00:00,no
407,3053,3663,Do I need prior knowledge of Canva before joining?,2025-10-02 14:00:00,no
408,1746,3781,Can someone explain more about Azure?,2025-09-06 17:00:00,no
409,215,1541,Do I need prior knowledge of GitLab CI before joining?,2024-11-02 16:00:00,no
410,766,1123,Mentees should spend extra time practicing ETL Pipelines.,2025-04-11 15:00:00,yes
411,1848,4262,Can someone explain more about Redshift?,2025-02-13 14:00:00,no
412,1848,3640,Is Redshift beginner friendly for this mentorship?,2025-02-13 10:00:00,no
413,2310,2130,Is .NET / ASP.NET Core beginner friendly for this mentorship?,2024-11-29 09:00:00,no
414,3057,5418,Do I need prior knowledge of Matplotlib before joining?,2025-04-11 09:00:00,no
415,246,4001,How much experience is needed in Laravel?,2025-07-13 20:19:45,no
416,246,1678,Will this mentorship cover advanced Laravel topics?,2025-07-16 06:00:00,no
417,2051,486,Strong understanding of SASS / SCSS will help mentees succeed.,2025-02-21 10:00:00,no
418,2352,68,Android (Kotlin) is one of the most important skills in this mentorship.,2025-09-04 15:00:00,no
419,2084,3442,Can someone explain more about Sketch?,2025-10-19 10:00:00,no
420,2132,3661,Is Pitch Deck Tools beginner friendly for this mentorship?,2025-09-19 16:00:00,no
421,2429,565,Mentees should spend extra time practicing Product Roadmaps.,2025-10-12 12:00:00,no
422,1782,4305,Do I need prior knowledge of Tailwind CSS before joining?,2025-09-11 09:00:00,yes
423,1215,123,This mentorship focuses heavily on practical MediaPipe experience.,2025-10-09 02:00:00,yes
424,2854,4952,Is Low Level Design (LLD) beginner friendly for this mentorship?,2024-04-16 13:00:00,yes
425,243,5258,Can someone explain more about Lean Canvas?,2024-09-17 08:00:00,no
426,243,4961,Do I need prior knowledge of Lean Canvas before joining?,2024-09-17 10:00:00,no
427,639,2387,How much experience is needed in Seaborn?,2025-06-22 16:00:00,no
428,1189,438,Mentees should spend extra time practicing FigJam.,2025-03-09 14:00:00,no
429,2021,830,Strong understanding of Scikit-learn will help mentees succeed.,2025-05-19 03:00:00,no
430,1661,2418,Do I need prior knowledge of Django before joining?,2025-10-05 11:00:00,no
431,1412,484,Strong understanding of FigJam will help mentees succeed.,2025-05-10 01:00:00,no
432,232,816,Tableau is very valuable for real-world projects.,2025-07-08 14:00:00,no
433,232,114,Tableau is one of the most important skills in this mentorship.,2025-07-08 10:00:00,no
434,285,3939,Do I need prior knowledge of Event-Driven Architecture before joining?,2025-08-02 07:00:00,no
435,2007,3067,How much experience is needed in Flask?,2025-04-22 10:00:00,yes
436,2777,291,Laravel is one of the most important skills in this mentorship.,2025-05-21 10:00:00,no
437,134,4343,Will this mentorship cover advanced Express.js topics?,2025-03-02 07:00:00,no
438,133,3646,Is Miro beginner friendly for this mentorship?,2024-07-17 14:00:00,no
439,257,4237,Is Pitch Deck Tools beginner friendly for this mentorship?,2025-04-04 16:00:00,no
440,377,2608,Can someone explain more about Logo Design Tools?,2025-10-04 02:00:00,no
441,2981,2955,How much experience is needed in Android (Kotlin)?,2024-12-05 15:00:00,no
442,1639,2342,Will this mentorship cover advanced Laravel topics?,2025-08-17 10:00:00,no
443,733,3323,Will this mentorship cover advanced Photoshop topics?,2024-05-31 14:00:00,yes
444,2804,1112,This mentorship focuses heavily on practical Matplotlib experience.,2025-03-31 20:39:55,no
445,2804,4641,Is Matplotlib beginner friendly for this mentorship?,2025-04-01 07:00:00,no
446,700,1421,LinkedIn Optimization is one of the most important skills in this mentorship.,2025-06-21 04:00:00,no
447,1333,3663,How much experience is needed in RNNs?,2025-07-02 10:00:00,no
448,456,2750,Do I need prior knowledge of Keras before joining?,2025-07-13 07:00:00,no
449,2228,5382,Do I need prior knowledge of FastAPI before joining?,2024-09-06 07:00:00,no
450,1256,4850,Is Node.js beginner friendly for this mentorship?,2024-03-19 13:00:00,no
451,1256,1956,Do I need prior knowledge of Node.js before joining?,2024-03-19 16:00:00,no
452,1292,4207,Can someone explain more about SpaCy?,2025-06-22 09:00:00,no
453,1081,2477,How much experience is needed in Notion?,2024-06-09 10:00:00,no
454,2316,4756,Can someone explain more about Brand Identity Systems?,2025-08-07 07:00:00,no
455,2052,2363,Will this mentorship cover advanced PyTorch topics?,2025-02-23 14:00:00,no
456,2210,2960,Do I need prior knowledge of BigQuery before joining?,2025-01-07 05:00:00,no
457,95,4826,Will this mentorship cover advanced Kubernetes topics?,2024-04-08 05:00:00,no
458,3058,1341,Strong understanding of Next.js will help mentees succeed.,2025-06-12 10:00:00,no
459,104,4092,Can someone explain more about Python?,2025-01-02 03:00:00,no
460,2656,1952,Is TypeScript beginner friendly for this mentorship?,2025-06-16 10:00:00,no
461,638,232,Mentees should spend extra time practicing Django.,2025-08-01 08:00:00,no
462,638,197,This mentorship focuses heavily on practical Django experience.,2025-08-01 16:00:00,no
463,2348,4380,How much experience is needed in iOS (Swift)?,2025-04-22 11:00:00,no
464,3148,713,Strong understanding of Design Patterns will help mentees succeed.,2024-08-26 08:00:00,no
465,3148,265,Can we customize the learning plan?,2024-08-26 18:00:00,no
466,3148,5078,Is Design Patterns beginner friendly for this mentorship?,2024-08-26 05:00:00,no
467,2924,225,Matplotlib is one of the most important skills in this mentorship.,2025-02-26 13:00:00,no
468,1422,3499,Can someone explain more about AWS?,2024-07-17 15:00:00,no
469,2786,2082,Is SpaCy beginner friendly for this mentorship?,2025-07-27 05:00:00,no
470,1649,1518,Do I need prior knowledge of CSS before joining?,2025-10-17 18:00:00,no
471,2602,2361,Will this mentorship cover advanced Matplotlib topics?,2025-06-23 12:00:00,no
472,2602,1767,Can someone explain more about Matplotlib?,2025-06-23 18:00:00,no
473,2112,3640,Do I need prior knowledge of Event-Driven Architecture before joining?,2025-10-11 18:00:00,no
474,2112,2997,Can someone explain more about Event-Driven Architecture?,2025-10-11 17:00:00,no
475,3080,1244,R is one of the most important skills in this mentorship.,2024-10-26 04:00:00,no
476,1157,679,"Message Queues (Kafka, RabbitMQ) is one of the most important skills in this mentorship.",2025-06-07 12:00:00,no
477,2792,2724,Do I need prior knowledge of .NET / ASP.NET Core before joining?,2025-05-18 08:00:00,no
478,1209,216,This mentorship focuses heavily on practical Notion experience.,2025-01-20 12:00:00,no
479,2407,2557,Will this mentorship cover advanced Xamarin topics?,2025-08-10 13:00:00,no
480,988,341,Mentees should spend extra time practicing InVision.,2025-10-11 04:00:00,no
481,988,4242,Will this mentorship cover advanced InVision topics?,2025-10-11 04:00:00,no
482,2615,5097,Can someone explain more about Blender?,2025-03-14 15:00:00,no
483,1684,1470,Mentees should spend extra time practicing Apache Spark.,2024-12-29 10:00:00,no
484,947,2682,How much experience is needed in Scalability & Load Balancing?,2025-10-08 06:00:00,no
485,192,2847,Is GPT Models beginner friendly for this mentorship?,2025-10-06 04:00:00,no
486,1192,1251,Hugging Face Transformers is one of the most important skills in this mentorship.,2024-05-27 01:00:00,no
487,1079,147,This mentorship focuses heavily on practical XGBoost experience.,2024-09-03 07:00:00,no
488,2201,1263,Mentees should spend extra time practicing Product Roadmaps.,2025-05-05 03:00:00,no
489,63,3512,Is SASS / SCSS beginner friendly for this mentorship?,2025-08-06 01:00:00,yes
490,1295,1592,Will this mentorship cover advanced Nginx topics?,2024-10-26 03:00:00,no
491,2809,172,CSS is very valuable for real-world projects.,2025-05-31 11:00:00,no
492,2547,3331,Can someone explain more about CSS?,2024-03-13 05:00:00,no
493,10,4149,Can someone explain more about Asana?,2024-11-14 07:00:00,no
494,10,2302,Is Asana beginner friendly for this mentorship?,2024-11-14 01:00:00,no
495,2868,3482,Is Ansible beginner friendly for this mentorship?,2024-11-23 14:00:00,yes
496,307,971,Strong understanding of Node.js will help mentees succeed.,2025-09-28 18:00:00,no
497,800,1735,How much experience is needed in Jenkins?,2025-08-30 11:00:00,yes
