post_id,technology_id,required_experience_level
2528,31,beginner
2528,34,beginner
2528,33,none
2529,108,none
2529,109,none
2529,106,none
2530,110,none
2530,112,beginner
2531,112,beginner
2532,110,beginner
2532,112,none
2533,4,none
2533,8,beginner
2533,1,beginner
2534,1,none
2534,4,intermediate
2534,3,none
2535,69,none
2535,66,beginner
2535,65,beginner
2536,84,none
2536,86,none
2536,88,none
2537,86,beginner
2537,88,beginner
2537,84,none
2538,59,beginner
2538,58,beginner
2539,65,none
2539,68,advanced
2540,65,none
2540,68,intermediate
2541,65,beginner
2541,68,intermediate
2542,91,beginner
2542,89,none
2542,95,none
2543,91,advanced
2543,89,beginner
2543,95,none
2544,76,none
2544,80,intermediate
2544,79,none
2545,76,none
2545,80,none
2545,79,none
2546,67,intermediate
2546,66,none
2546,70,none
2547,44,beginner
2547,42,none
2547,36,none
2548,44,none
2548,39,none
2548,36,none
2549,36,none
2549,44,none
2549,42,intermediate
2550,44,beginner
2550,42,beginner
2550,36,beginner
2551,23,intermediate
2551,25,beginner
2551,28,none
2552,147,beginner
2552,149,beginner
2552,148,advanced
2553,130,beginner
2553,131,none
2553,134,none
2554,73,none
2554,72,intermediate
2554,71,intermediate
2555,84,none
2555,82,beginner
2556,82,beginner
2556,84,none
2557,82,none
2557,84,none
2558,60,none
2558,64,beginner
2558,59,intermediate
2559,64,none
2559,59,none
2559,60,beginner
2560,84,beginner
2560,86,beginner
2560,85,intermediate
2561,32,intermediate
2561,30,beginner
2561,31,none
2562,23,none
2562,22,none
2563,1,beginner
2563,9,none
2564,141,advanced
2564,144,intermediate
2564,142,none
2565,144,beginner
2565,142,beginner
2565,141,none
2566,148,intermediate
2566,147,none
2566,146,beginner
2567,77,none
2567,76,intermediate
2567,79,none
2568,77,beginner
2568,80,advanced
2568,78,none
2569,72,beginner
2569,73,beginner
2569,75,none
2570,120,beginner
2570,122,advanced
2570,121,none
2571,106,none
2571,104,none
2571,109,beginner
2572,77,beginner
2572,78,none
2572,76,beginner
2573,60,none
2573,57,beginner
2573,61,beginner
2574,57,beginner
2574,61,beginner
2574,60,none
2575,61,none
2575,57,none
2575,60,none
2576,94,none
2576,93,beginner
2576,95,none
2577,2,none
2577,5,none
2577,8,beginner
2578,102,none
2578,96,none
2578,103,intermediate
2579,79,beginner
2579,76,none
2579,78,beginner
2580,4,beginner
2580,1,none
2580,3,beginner
2581,5,intermediate
2581,1,beginner
2581,3,beginner
2582,42,none
2582,39,none
2582,36,beginner
2583,1,beginner
2583,4,beginner
2583,3,none
2584,134,beginner
2584,131,intermediate
2584,128,intermediate
2585,147,none
2585,149,beginner
2585,146,intermediate
2586,37,beginner
2586,43,beginner
2587,37,none
2587,43,beginner
2588,43,beginner
2589,25,none
2589,26,beginner
2589,22,none
2590,53,intermediate
2590,54,beginner
2590,56,advanced
2591,6,beginner
2591,8,beginner
2591,1,intermediate
2592,54,none
2592,56,none
2592,53,beginner
2593,57,beginner
2593,59,none
2593,61,none
2594,61,beginner
2594,59,none
2594,57,beginner
2595,99,beginner
2595,97,intermediate
2596,48,none
2596,53,none
2596,56,beginner
2597,39,beginner
2597,38,beginner
2597,36,beginner
2598,53,none
2598,48,beginner
2598,49,none
2599,137,beginner
2599,136,none
2599,138,beginner
2600,153,none
2600,152,beginner
2600,154,none
2601,134,advanced
2602,129,advanced
2602,134,none
2603,126,beginner
2603,124,none
2603,127,intermediate
2604,121,beginner
2604,122,intermediate
2604,120,beginner
2605,127,none
2605,124,none
2605,126,none
2606,14,none
2606,13,none
2606,21,none
2607,14,none
2607,10,intermediate
2607,18,none
2608,1,beginner
2608,5,beginner
2608,8,none
2609,8,none
2609,5,beginner
2609,1,none
2610,111,none
2610,110,none
2610,114,beginner
2611,110,none
2611,114,beginner
2611,111,none
2612,123,intermediate
2612,122,advanced
2612,120,intermediate
2613,120,none
2613,122,none
2613,121,none
2614,124,beginner
2614,127,none
2614,126,none
2615,119,none
2616,121,beginner
2616,120,none
2616,123,none
2617,18,none
2617,10,intermediate
2618,10,intermediate
2618,18,intermediate
2619,10,none
2619,18,advanced
2620,127,beginner
2620,125,intermediate
2620,126,none
2621,125,beginner
2621,127,none
2621,126,none
2622,127,beginner
2622,125,beginner
2622,126,none
2623,140,beginner
2623,135,beginner
2623,138,advanced
2624,140,none
2624,135,none
2624,138,beginner
2625,138,none
2625,135,beginner
2625,140,none
2626,142,intermediate
2627,152,none
2627,151,none
2627,154,none
2628,150,intermediate
2628,152,none
2628,151,none
2629,154,beginner
2629,151,beginner
2629,152,beginner
2630,55,intermediate
2630,51,beginner
2630,54,none
2631,3,beginner
2631,2,beginner
2631,8,intermediate
2632,55,beginner
2632,51,beginner
2632,54,none
2633,51,none
2633,54,none
2633,55,none
2634,2,beginner
2634,1,none
2635,45,advanced
2635,44,beginner
2635,36,beginner
2636,36,none
2636,44,none
2636,45,none
2637,33,none
2637,32,none
2637,30,beginner
2638,118,none
2638,119,none
2638,116,none
2639,116,none
2639,118,beginner
2639,119,none
2640,14,beginner
2640,20,none
2640,19,beginner
2641,13,beginner
2641,20,none
2641,19,none
2642,36,none
2642,47,beginner
2642,38,none
2643,19,beginner
2643,20,advanced
2643,13,advanced
2644,19,none
2644,20,advanced
2644,14,none
2645,50,none
2645,54,intermediate
2646,44,intermediate
2646,37,advanced
2646,46,intermediate
2647,50,beginner
2647,54,intermediate
2648,43,none
2648,38,intermediate
2648,46,none
2649,126,advanced
2649,125,none
2650,14,beginner
2650,18,intermediate
2650,10,beginner
2651,10,none
2651,11,none
2651,18,beginner
2652,11,none
2652,10,intermediate
2652,14,none
2653,44,none
2653,38,none
2653,41,intermediate
2654,41,none
2654,44,none
2654,38,none
2655,154,beginner
2655,151,none
2655,150,intermediate
2656,130,beginner
2656,131,beginner
2656,128,beginner
2657,150,intermediate
2657,154,none
2657,151,none
2658,85,none
2658,83,none
2658,86,advanced
2659,83,intermediate
2659,84,none
2659,86,beginner
2660,83,none
2660,87,none
2660,84,none
2661,31,none
2661,29,beginner
2661,33,beginner
2662,32,none
2662,29,beginner
2662,34,none
2663,29,none
2663,34,beginner
2663,31,none
2664,47,intermediate
2664,42,intermediate
2664,37,beginner
2665,29,beginner
2665,31,beginner
2665,32,none
2666,32,none
2666,30,advanced
2666,33,none
2667,33,beginner
2667,30,advanced
2667,32,beginner
2668,30,beginner
2668,32,intermediate
2668,33,intermediate
2669,118,none
2669,117,intermediate
2669,116,advanced
2670,124,intermediate
2670,127,none
2670,126,beginner
2671,117,none
2671,118,none
2671,116,none
2672,116,none
2672,119,none
2672,118,advanced
2673,42,beginner
2673,37,none
2673,44,intermediate
2674,48,none
2674,54,beginner
2674,53,none
2675,19,beginner
2675,17,beginner
2675,13,none
2676,13,advanced
2676,17,beginner
2676,19,advanced
2677,27,none
2677,28,none
2677,25,intermediate
2678,23,none
2678,24,beginner
2678,25,beginner
2679,24,beginner
2679,28,none
2679,23,none
2680,38,beginner
2680,44,beginner
2680,46,none
2681,65,beginner
2681,67,intermediate
2681,66,advanced
2682,25,beginner
2682,23,none
2682,22,beginner
2683,24,beginner
2683,25,beginner
2683,23,beginner
2684,23,none
2684,22,none
2684,24,none
2685,25,beginner
2685,24,none
2685,22,intermediate
2686,37,beginner
2686,44,none
2686,36,beginner
2687,32,intermediate
2687,33,none
2687,29,beginner
2688,32,beginner
2688,33,none
2688,29,none
2689,24,beginner
2689,28,beginner
2689,23,none
2690,28,beginner
2690,22,intermediate
2690,24,beginner
2691,146,none
2691,148,intermediate
2691,149,none
2692,137,none
2692,138,none
2692,135,none
2693,154,beginner
2694,149,advanced
2694,148,intermediate
2694,146,beginner
2695,142,advanced
2695,144,none
2695,141,beginner
2696,149,intermediate
2696,146,advanced
2696,148,none
2697,149,none
2697,146,none
2697,148,intermediate
2698,28,none
2698,23,none
2698,24,intermediate
2699,28,intermediate
2699,23,none
2699,24,beginner
2700,31,intermediate
2700,34,none
2700,29,none
2701,34,none
2701,31,beginner
2701,29,none
2702,33,none
2702,34,intermediate
2702,32,none
2703,48,intermediate
2703,55,intermediate
2703,54,none
2704,56,none
2704,48,intermediate
2704,55,none
2705,1,beginner
2705,8,none
2705,2,intermediate
2706,1,none
2706,8,none
2706,2,beginner
2707,1,advanced
2707,8,none
2707,2,none
2708,43,none
2708,47,none
2708,37,advanced
2709,23,none
2709,22,none
2709,25,none
2710,36,none
2710,44,beginner
2710,37,intermediate
2711,22,beginner
2711,25,beginner
2711,23,none
2712,6,beginner
2712,3,none
2712,5,beginner
2713,5,none
2713,3,advanced
2713,6,beginner
2714,5,none
2714,3,intermediate
2714,6,intermediate
2715,51,none
2715,54,none
2715,49,none
2716,111,none
2716,110,advanced
2716,115,intermediate
2717,115,none
2717,111,none
2717,110,beginner
2718,116,none
2718,117,none
2718,119,none
2719,115,none
2719,111,beginner
2719,110,none
2720,115,beginner
2720,111,intermediate
2720,110,none
2721,120,beginner
2721,123,beginner
2721,122,none
2722,118,intermediate
2722,117,beginner
2723,120,beginner
2723,123,intermediate
2723,121,none
2724,109,none
2724,106,none
2724,108,none
2725,109,beginner
2725,104,none
2725,106,beginner
2726,9,beginner
2726,1,beginner
2726,3,none
2727,11,intermediate
2728,127,beginner
2728,126,none
2728,124,none
2729,56,none
2729,55,intermediate
2729,49,none
2730,3,none
2730,1,advanced
2730,7,beginner
2731,24,none
2731,23,beginner
2731,25,none
2732,48,intermediate
2732,56,none
2732,53,intermediate
2733,102,none
2733,96,none
2733,97,none
2734,97,none
2734,96,beginner
2734,102,beginner
2735,66,advanced
2736,76,beginner
2736,77,none
2737,91,advanced
2738,62,intermediate
2739,79,advanced
2739,78,beginner
2739,76,beginner
2740,57,beginner
2740,62,beginner
2741,25,none
2741,24,advanced
2741,22,intermediate
2742,23,beginner
2742,24,beginner
2742,22,beginner
2743,37,intermediate
2743,47,beginner
2743,44,beginner
2744,15,beginner
2744,13,none
2744,14,beginner
2745,15,advanced
2745,12,beginner
2745,10,beginner
2746,117,beginner
2747,118,beginner
2748,107,none
2748,104,intermediate
2748,105,intermediate
2749,107,none
2749,106,beginner
2749,109,none
2750,121,none
2750,120,none
2750,123,none
2751,107,beginner
2751,106,advanced
2751,104,beginner
2752,26,none
2752,25,none
2752,24,none
2753,6,none
2753,4,intermediate
2753,5,intermediate
2754,116,none
2754,119,intermediate
2754,118,intermediate
2755,123,intermediate
2755,121,beginner
2755,122,intermediate
2756,104,beginner
2756,106,none
2756,107,none
2757,109,beginner
2757,108,intermediate
2757,106,beginner
2758,124,beginner
2758,126,beginner
2758,127,intermediate
2759,126,beginner
2759,125,beginner
2759,124,none
2760,108,none
2760,106,beginner
2760,109,none
2761,112,intermediate
2761,114,none
2762,103,none
2762,97,beginner
2762,98,none
2763,96,intermediate
2763,97,beginner
2763,103,beginner
2764,84,none
2764,85,beginner
2764,87,none
2765,87,none
2765,83,none
2765,85,intermediate
2766,72,beginner
2766,74,none
2766,73,beginner
2767,72,advanced
2767,74,none
2767,73,none
2768,73,none
2768,72,none
2768,74,none
2769,154,beginner
2769,153,none
2769,152,none
2770,146,beginner
2770,149,advanced
2770,147,beginner
2771,1,intermediate
2771,3,beginner
2771,8,intermediate
2772,89,none
2772,90,none
2772,94,beginner
2773,90,none
2773,94,beginner
2773,95,none
2774,103,none
2774,96,none
2774,98,none
2775,63,intermediate
2775,60,beginner
2775,57,beginner
2776,100,none
2776,97,none
2776,96,beginner
2777,100,none
2777,97,intermediate
2777,96,none
2778,107,none
2778,104,intermediate
2779,124,none
2779,127,beginner
2779,126,beginner
2780,119,none
2780,117,none
2780,116,intermediate
2781,126,beginner
2781,127,intermediate
2781,124,none
2782,38,beginner
2782,42,beginner
2782,46,none
2783,25,intermediate
2783,26,beginner
2783,23,beginner
2784,48,none
2784,56,intermediate
2784,49,none
2785,102,none
2785,103,intermediate
2785,96,beginner
2786,96,beginner
2786,103,none
2786,102,beginner
2787,50,beginner
2787,54,intermediate
2787,48,intermediate
2788,54,none
2788,50,none
2788,48,none
2789,6,beginner
2789,5,intermediate
2789,4,none
2790,12,none
2790,11,none
2791,8,none
2791,3,none
2791,5,intermediate
2792,111,beginner
2792,113,none
2792,110,beginner
2793,111,none
2793,110,none
2793,113,beginner
2794,127,none
2794,126,intermediate
2794,124,none
2795,113,none
2795,111,beginner
2795,110,none
2796,2,beginner
2796,8,none
2796,1,none
2797,1,intermediate
2797,8,beginner
2797,2,none
2798,8,none
2798,1,none
2798,2,beginner
2799,1,beginner
2799,8,intermediate
2799,2,beginner
2800,24,none
2800,25,beginner
2800,28,none
2801,23,beginner
2801,28,none
2801,25,intermediate
2802,9,intermediate
2802,1,intermediate
2802,8,none
2803,38,beginner
2803,45,none
2803,36,beginner
2804,8,intermediate
2804,9,advanced
2804,1,none
2805,3,none
2805,1,beginner
2805,9,intermediate
2806,149,none
2806,146,none
2806,148,beginner
2807,135,beginner
2807,138,none
2807,139,beginner
2808,151,none
2808,150,beginner
2808,153,beginner
2809,149,none
2809,146,none
2809,148,none
2810,146,beginner
2810,149,none
2810,148,none
2811,127,beginner
2811,124,intermediate
2811,126,none
2812,87,advanced
2812,85,none
2812,86,none
2813,95,none
2813,90,beginner
2813,94,none
2814,94,beginner
2814,90,beginner
2814,89,none
2815,5,none
2815,9,beginner
2815,3,intermediate
2816,28,none
2816,25,none
2817,9,intermediate
2817,5,beginner
2817,8,beginner
2818,8,beginner
2818,4,beginner
2818,5,beginner
2819,25,intermediate
2819,27,beginner
2819,24,beginner
2820,40,intermediate
2820,36,beginner
2820,39,beginner
2821,39,none
2821,38,none
2821,36,none
2822,4,none
2822,5,intermediate
2822,1,beginner
2823,36,beginner
2823,40,none
2823,39,none
2824,52,none
2824,48,none
2824,56,none
2825,48,none
2825,56,beginner
2825,52,beginner
2826,14,beginner
2826,11,beginner
2826,17,intermediate
2827,26,intermediate
2827,25,intermediate
2827,24,intermediate
2828,135,none
2828,138,none
2828,137,none
2829,148,beginner
2830,135,advanced
2830,137,none
2830,138,beginner
2831,149,beginner
2831,148,none
2832,137,intermediate
2832,138,none
2832,135,none
2833,73,none
2833,72,none
2833,74,beginner
2834,86,beginner
2834,84,intermediate
2834,82,none
2835,86,none
2835,84,intermediate
2835,82,advanced
2836,72,intermediate
2836,71,intermediate
2836,74,beginner
2837,41,intermediate
2837,37,none
2837,44,intermediate
2838,34,none
2838,33,beginner
2838,31,beginner
2839,30,none
2839,32,intermediate
2839,33,none
2840,47,intermediate
2840,44,beginner
2841,2,intermediate
2841,1,none
2842,44,beginner
2842,47,intermediate
2843,33,none
2843,32,none
2843,34,beginner
2844,57,none
2844,60,beginner
2844,61,beginner
2845,57,none
2845,61,none
2845,60,intermediate
2846,25,intermediate
2846,24,intermediate
2846,26,intermediate
2847,24,none
2847,26,none
2847,23,none
2848,51,beginner
2848,54,none
2848,49,none
2849,80,intermediate
2849,77,none
2849,78,intermediate
2850,78,advanced
2850,77,beginner
2850,76,none
2851,135,beginner
2851,137,intermediate
2851,138,beginner
2852,48,none
2852,53,none
2852,49,none
2853,48,beginner
2853,49,none
2853,53,none
2854,13,beginner
2854,19,none
2854,20,none
2855,56,intermediate
2855,54,none
2855,51,beginner
2856,13,none
2856,14,beginner
2856,19,beginner
2857,20,none
2857,13,none
2857,19,beginner
2858,54,none
2858,51,beginner
2858,56,intermediate
2859,1,none
2859,2,beginner
2859,8,none
2860,1,none
2860,3,none
2860,2,none
2861,67,advanced
2861,69,advanced
2861,65,beginner
2862,102,none
2862,96,none
2862,103,beginner
2863,69,intermediate
2863,67,intermediate
2863,65,none
2864,21,beginner
2864,11,beginner
2864,19,beginner
2865,13,advanced
2865,21,beginner
2865,19,beginner
2866,34,advanced
2866,32,none
2866,33,none
2867,75,beginner
2867,72,none
2867,73,intermediate
2868,80,none
2868,76,none
2868,77,none
2869,75,intermediate
2869,73,none
2869,74,none
2870,97,intermediate
2870,96,intermediate
2870,100,none
2871,100,beginner
2871,96,beginner
2871,97,advanced
2872,35,beginner
2872,31,beginner
2872,33,intermediate
2873,31,none
2873,33,none
2873,35,beginner
2874,42,none
2874,37,beginner
2874,38,none
2875,42,beginner
2875,38,advanced
2875,37,none
2876,117,beginner
2876,116,beginner
2876,119,intermediate
2877,117,beginner
2877,119,beginner
2877,116,none
2878,109,beginner
2878,104,none
2878,108,beginner
2879,104,beginner
2879,109,beginner
2879,108,intermediate
2880,121,advanced
2880,120,advanced
2880,123,none
2881,123,none
2881,121,beginner
2881,120,none
2882,111,none
2882,112,beginner
2882,110,none
2883,110,none
2883,114,beginner
2883,111,beginner
2884,50,beginner
2884,49,none
2885,49,beginner
2885,50,beginner
2886,49,none
2886,50,none
2887,42,intermediate
2887,45,none
2887,36,none
2888,36,intermediate
2888,39,beginner
2888,40,none
2889,40,advanced
2889,42,none
2889,44,beginner
2890,50,beginner
2890,53,beginner
2890,56,none
2891,40,none
2891,44,beginner
2891,42,beginner
2892,80,beginner
2892,77,intermediate
2892,76,none
2893,57,none
2893,62,none
2894,57,beginner
2895,77,none
2895,78,none
2895,79,none
2896,57,beginner
2896,62,intermediate
2897,11,intermediate
2897,18,none
2897,13,beginner
2898,52,none
2898,48,beginner
2898,49,none
2899,48,beginner
2899,52,beginner
2899,49,none
2900,52,beginner
2900,49,beginner
2900,48,beginner
2901,76,beginner
2902,59,beginner
2902,64,beginner
2902,60,none
2903,93,none
2903,91,none
2903,95,beginner
2904,94,beginner
2904,95,none
2904,91,beginner
2905,122,advanced
2905,121,intermediate
2906,126,intermediate
2906,127,beginner
2906,124,beginner
2907,121,none
2907,122,beginner
2908,95,beginner
2908,93,intermediate
2908,89,beginner
2909,96,none
2909,100,none
2909,103,none
2910,97,beginner
2910,96,beginner
2910,103,advanced
2911,97,beginner
2911,100,beginner
2911,103,none
2912,97,beginner
2912,103,beginner
2912,100,none
2913,103,advanced
2913,97,none
2913,100,none
2914,73,none
2914,71,none
2914,72,beginner
2915,86,beginner
2915,88,beginner
2915,85,beginner
2916,78,none
2916,80,none
2916,76,beginner
2917,135,intermediate
2917,138,none
2917,139,beginner
2918,117,intermediate
2918,118,beginner
2918,116,beginner
2919,127,advanced
2919,125,none
2919,126,advanced
2920,114,none
2920,110,beginner
2920,111,none
2921,110,none
2921,114,beginner
2921,111,none
2922,107,beginner
2923,5,intermediate
2923,4,beginner
2923,8,beginner
2924,4,beginner
2924,8,intermediate
2924,5,beginner
2925,37,beginner
2925,42,beginner
2925,47,none
2926,32,none
2926,31,none
2926,33,beginner
2927,109,beginner
2927,105,none
2927,108,none
2928,108,none
2928,109,intermediate
2928,105,advanced
2929,112,none
2929,110,advanced
2930,110,beginner
2931,10,none
2931,13,none
2931,12,beginner
2932,56,intermediate
2932,52,none
2932,49,none
2933,10,beginner
2933,19,none
2933,12,beginner
2934,19,none
2934,13,none
2934,10,beginner
2935,56,none
2935,49,none
2935,50,beginner
2936,48,beginner
2936,50,beginner
2936,56,none
2937,37,none
2937,36,intermediate
2937,45,intermediate
2938,49,none
2938,50,intermediate
2938,56,none
2939,88,beginner
2939,84,beginner
2939,86,none
2940,86,intermediate
2940,84,beginner
2940,88,intermediate
2941,73,none
2941,75,intermediate
2941,72,intermediate
2942,84,beginner
2942,86,none
2942,88,none
2943,38,beginner
2943,37,none
2943,44,none
2944,43,none
2944,44,beginner
2944,37,intermediate
2945,43,none
2945,38,intermediate
2945,44,none
2946,26,none
2946,24,beginner
2946,23,beginner
2947,26,beginner
2947,23,beginner
2947,24,beginner
2948,1,beginner
2948,3,intermediate
2948,8,none
2949,26,none
2949,23,none
2949,24,advanced
2950,20,intermediate
2950,13,none
2950,21,advanced
2951,54,intermediate
2951,49,none
2951,48,beginner
2952,48,none
2952,54,none
2952,49,none
2953,31,advanced
2954,30,beginner
2955,28,beginner
2955,24,none
2955,25,none
2956,25,none
2956,28,beginner
2956,24,intermediate
2957,36,none
2957,47,none
2957,43,beginner
2958,28,beginner
2958,24,beginner
2958,25,none
2959,25,none
2959,23,advanced
2959,27,none
2960,42,none
2960,37,none
2960,43,none
2961,23,beginner
2961,24,beginner
2961,25,none
2962,23,none
2962,24,intermediate
2962,27,none
2963,121,intermediate
2963,120,beginner
2963,122,none
2964,119,intermediate
2964,117,beginner
2964,116,beginner
2965,121,none
2965,123,none
2965,120,none
2966,123,none
2966,121,none
2966,120,none
2967,16,beginner
2967,10,none
2967,20,intermediate
2968,72,beginner
2968,71,none
2969,93,none
2969,94,none
2969,89,beginner
2970,93,none
2970,94,none
2970,89,none
2971,93,none
2971,89,none
2971,94,none
2972,117,beginner
2972,118,beginner
2972,116,beginner
2973,115,advanced
2973,114,beginner
2974,114,intermediate
2975,81,intermediate
2975,85,none
2975,82,none
2976,96,beginner
2976,103,advanced
2976,101,beginner
2977,97,none
2977,101,advanced
2977,96,none
2978,82,beginner
2978,85,none
2978,81,beginner
2979,139,none
2979,136,beginner
2979,135,none
2980,103,none
2980,100,beginner
2980,96,none
2981,57,beginner
2981,59,none
2981,61,beginner
2982,103,beginner
2982,100,none
2982,96,beginner
2983,119,intermediate
2983,118,beginner
2983,116,beginner
2984,124,intermediate
2984,125,intermediate
2984,126,advanced
2985,119,none
2985,118,intermediate
2985,117,advanced
2986,126,beginner
2986,124,intermediate
2986,127,none
2987,95,none
2987,94,beginner
2987,90,none
2988,65,none
2988,69,none
2988,66,beginner
2989,80,beginner
2989,78,beginner
2989,76,beginner
2990,95,beginner
2990,90,intermediate
2990,94,none
2991,42,none
2991,44,none
2991,41,beginner
2992,10,none
2992,14,none
2992,21,beginner
2993,5,none
2993,3,none
2993,2,intermediate
2994,10,intermediate
2994,14,none
2994,21,none
2995,2,intermediate
2995,8,none
2995,3,beginner
2996,127,beginner
2996,125,beginner
2997,125,none
2997,127,beginner
2998,125,intermediate
2999,136,advanced
3000,124,advanced
3000,127,none
3000,126,intermediate
3001,109,none
3001,106,beginner
3001,107,none
3002,104,beginner
3002,106,none
3002,109,none
3003,115,beginner
3003,111,intermediate
3004,106,none
3004,108,none
3004,105,none
3005,145,none
3005,142,beginner
3005,143,beginner
3006,111,none
3006,113,none
3006,114,advanced
3007,111,beginner
3007,113,none
3007,114,beginner
3008,118,beginner
3008,116,none
3008,117,none
3009,119,none
3009,117,none
3009,118,intermediate
3010,116,none
3010,117,none
3010,119,none
3011,118,beginner
3011,119,advanced
3011,117,none
3012,107,advanced
3012,109,advanced
3012,106,beginner
3013,109,beginner
3013,106,intermediate
3013,107,beginner
3014,44,none
3014,45,none
3014,36,none
3015,32,none
3015,33,intermediate
3015,34,beginner
3016,32,none
3016,33,beginner
3016,34,beginner
3017,44,none
3017,42,intermediate
3017,45,beginner
3018,14,none
3018,17,none
3018,11,none
3019,39,beginner
3019,42,none
3019,38,intermediate
3020,40,beginner
3020,37,beginner
3020,42,beginner
3021,90,none
3021,89,beginner
3021,94,beginner
3022,90,none
3022,93,none
3022,94,beginner
3023,81,none
3023,86,beginner
3024,71,intermediate
3024,73,none
3024,72,none
3025,28,beginner
3025,25,beginner
3025,24,beginner
3026,24,beginner
3026,25,advanced
3026,28,beginner
3027,25,beginner
3027,24,beginner
3027,28,advanced
3028,47,intermediate
3028,44,beginner
3028,39,none
3029,39,none
3029,37,beginner
3029,44,intermediate
3030,22,none
3030,23,intermediate
3030,25,none
3031,47,none
3031,37,intermediate
3031,39,none
3032,25,none
3032,26,none
3032,23,beginner
3033,53,none
3033,48,beginner
3033,49,none
3034,48,none
3034,56,beginner
3034,49,beginner
3035,26,beginner
3035,23,beginner
3035,25,none
3036,25,none
3036,26,none
3036,23,none
3037,49,beginner
3037,54,beginner
3037,50,none
3038,49,beginner
3038,55,intermediate
3038,50,none
3039,33,none
3039,31,beginner
3039,32,beginner
3040,3,intermediate
3040,7,beginner
3040,8,intermediate
3041,54,none
3041,55,beginner
3041,49,beginner
3042,25,beginner
3042,24,none
3042,26,beginner
3043,24,none
3043,26,none
3043,28,beginner
3044,25,advanced
3044,24,beginner
3044,28,beginner
3045,16,beginner
3045,11,none
3045,14,none
3046,16,none
3046,14,intermediate
3046,11,beginner
3047,26,advanced
3047,24,none
3047,23,beginner
3048,47,beginner
3048,44,none
3049,5,intermediate
3049,9,beginner
3049,2,beginner
3050,53,none
3050,56,none
3050,48,none
3051,8,none
3051,3,none
3051,5,none
3052,48,beginner
3052,56,none
3052,53,none
3053,48,none
3053,53,none
3053,56,none
3054,37,none
3054,39,beginner
3054,42,beginner
3055,23,beginner
3055,24,none
3055,26,beginner
3056,39,intermediate
3056,37,intermediate
3056,42,intermediate
3057,42,advanced
3057,39,none
3057,37,none
3058,3,beginner
3058,8,beginner
3058,6,none
3059,12,advanced
3059,10,beginner
3059,11,none
3060,24,beginner
3060,27,none
3060,23,beginner
3061,97,none
3061,98,none
3061,96,none
3062,98,intermediate
3062,97,none
3062,96,intermediate
3063,98,none
3063,96,beginner
3063,97,beginner
3064,96,beginner
3064,97,none
3064,98,intermediate
3065,98,intermediate
3065,96,none
3065,97,intermediate
3066,54,none
3066,48,beginner
3066,55,beginner
3067,32,intermediate
3067,29,intermediate
3067,31,none
3068,54,none
3068,48,intermediate
3068,55,intermediate
3069,31,none
3069,32,beginner
3069,29,beginner
3070,1,none
3070,2,beginner
3070,8,beginner
3071,66,none
3071,68,none
3071,67,intermediate
3072,80,none
3072,76,none
3072,77,none
3073,100,none
3073,96,beginner
3073,97,beginner
3074,12,beginner
3074,13,beginner
3075,37,beginner
3075,38,beginner
3075,36,none
3076,135,beginner
3076,137,none
3077,154,beginner
3077,150,beginner
3078,154,intermediate
3079,111,beginner
3079,112,beginner
3079,110,intermediate
3080,8,none
3080,4,beginner
3080,5,beginner
3081,8,none
3081,4,intermediate
3081,5,none
3082,48,none
3082,49,none
3082,50,none
3083,14,intermediate
3083,16,beginner
3084,14,beginner
3084,16,beginner
3085,53,beginner
3086,53,beginner
3087,117,none
3087,119,advanced
3088,94,none
3088,90,beginner
3089,72,none
3089,71,none
3089,73,beginner
3090,33,none
3090,32,intermediate
3090,31,beginner
3091,85,none
3091,86,none
3091,84,intermediate
3092,127,beginner
3092,126,intermediate
3092,124,none
3093,108,beginner
3093,109,intermediate
3094,127,beginner
3094,124,beginner
3094,126,advanced
3095,118,advanced
3095,117,beginner
3095,119,none
3096,31,none
3096,35,beginner
3097,37,none
3097,45,none
3097,38,beginner
3098,126,none
3098,125,intermediate
3098,124,beginner
3099,125,none
3099,126,none
3099,127,advanced
3100,146,none
3100,149,none
3100,148,beginner
3101,146,beginner
3101,148,none
3101,149,beginner
3102,148,intermediate
3102,149,none
3102,146,beginner
3103,131,none
3103,133,none
3103,134,none
3104,23,none
3104,25,none
3104,24,none
3105,32,none
3105,29,beginner
3105,33,intermediate
3106,24,intermediate
3106,23,none
3106,25,beginner
3107,27,none
3107,23,beginner
3107,24,intermediate
3108,32,beginner
3108,31,none
3108,29,none
3109,97,beginner
3109,102,none
3109,103,none
3110,95,none
3110,90,none
3110,94,intermediate
3111,22,none
3111,23,advanced
3111,28,beginner
3112,1,none
3112,5,none
3112,2,none
3113,14,intermediate
3113,17,intermediate
3113,11,intermediate
3114,10,none
3114,14,none
3114,11,intermediate
3115,2,beginner
3115,1,intermediate
3115,5,none
3116,5,advanced
3116,1,none
3116,2,intermediate
3117,23,beginner
3117,28,none
3117,24,intermediate
3118,31,none
3118,29,none
3118,33,beginner
3119,32,beginner
3119,34,none
3119,33,none
3120,27,beginner
3120,24,none
3120,23,none
3121,9,intermediate
3121,3,none
3121,1,intermediate
3122,36,none
3122,37,none
3122,43,beginner
3123,43,none
3123,37,none
3123,44,none
3124,35,advanced
3124,32,beginner
3124,33,none
3125,115,advanced
3125,114,beginner
3126,125,beginner
3126,127,intermediate
3127,148,advanced
3127,147,beginner
3127,146,none
3128,135,beginner
3128,138,none
3128,139,none
