mentee_id,technology_id,experience_level
1717,127,intermediate
1717,126,beginner
1717,125,beginner
1717,124,beginner
1717,117,beginner
1717,116,beginner
1717,118,advanced
1718,96,beginner
1718,102,beginner
1718,65,intermediate
1718,66,beginner
1718,67,beginner
1718,68,none
1719,10,none
1719,20,beginner
1719,11,none
1719,18,beginner
1719,23,intermediate
1719,25,none
1719,27,beginner
1719,31,intermediate
1719,32,intermediate
1719,33,beginner
1719,29,intermediate
1719,35,beginner
1720,33,beginner
1720,32,intermediate
1720,31,none
1720,34,intermediate
1720,48,beginner
1720,49,beginner
1720,54,beginner
1720,53,intermediate
1721,94,beginner
1721,89,beginner
1721,91,beginner
1721,59,beginner
1721,60,beginner
1721,61,none
1721,73,none
1721,71,beginner
1722,59,beginner
1722,60,beginner
1722,61,beginner
1722,86,beginner
1722,84,intermediate
1722,85,intermediate
1722,82,intermediate
1722,94,beginner
1722,95,beginner
1722,89,beginner
1722,90,intermediate
1722,93,beginner
1723,8,beginner
1723,9,intermediate
1723,33,beginner
1723,31,intermediate
1723,32,beginner
1723,35,intermediate
1723,34,beginner
1724,31,advanced
1724,32,intermediate
1724,33,intermediate
1724,29,intermediate
1724,48,beginner
1724,54,beginner
1724,56,beginner
1724,52,intermediate
1725,1,beginner
1725,8,none
1725,3,none
1725,9,beginner
1725,31,beginner
1725,33,beginner
1725,30,none
1726,13,beginner
1726,14,none
1726,19,beginner
1726,8,beginner
1726,4,beginner
1727,65,intermediate
1727,66,intermediate
1727,68,beginner
1727,84,beginner
1727,86,beginner
1727,85,intermediate
1727,82,intermediate
1728,23,beginner
1728,25,intermediate
1728,22,none
1728,13,intermediate
1728,18,advanced
1728,37,none
1728,44,intermediate
1728,39,intermediate
1729,59,beginner
1729,60,intermediate
1729,63,beginner
1729,72,intermediate
1729,73,none
1729,71,beginner
1729,75,beginner
1730,126,beginner
1730,127,none
1730,125,intermediate
1730,114,beginner
1730,115,beginner
1731,136,intermediate
1731,138,beginner
1731,135,none
1731,139,beginner
1731,149,intermediate
1731,146,none
1731,148,beginner
1732,146,beginner
1732,149,none
1732,147,none
1732,148,beginner
1732,131,intermediate
1732,130,beginner
1733,49,advanced
1733,56,advanced
1733,48,advanced
1733,50,beginner
1733,52,advanced
1733,36,intermediate
1733,38,advanced
1733,37,beginner
1733,47,advanced
1733,40,intermediate
1734,1,beginner
1734,8,none
1734,3,beginner
1734,4,beginner
1734,9,intermediate
1734,36,beginner
1734,38,beginner
1734,40,beginner
1735,56,beginner
1735,52,beginner
1735,37,none
1735,44,intermediate
1735,43,intermediate
1735,33,beginner
1735,32,intermediate
1735,31,beginner
1735,30,beginner
1736,110,none
1736,111,intermediate
1736,114,none
1736,112,beginner
1736,115,beginner
1736,116,intermediate
1736,119,intermediate
1736,127,beginner
1736,126,beginner
1736,124,intermediate
1737,37,intermediate
1737,44,beginner
1737,45,beginner
1737,3,none
1737,1,beginner
1737,6,intermediate
1737,48,beginner
1737,49,beginner
1737,55,intermediate
1738,54,beginner
1738,48,beginner
1738,49,beginner
1738,53,beginner
1738,23,beginner
1738,24,intermediate
1738,25,beginner
1738,22,beginner
1739,32,beginner
1739,33,beginner
1739,31,beginner
1739,34,beginner
1739,5,beginner
1739,8,beginner
1739,6,none
1740,32,intermediate
1740,33,beginner
1740,31,beginner
1740,29,beginner
1740,35,intermediate
1740,36,beginner
1740,40,intermediate
1741,104,none
1741,107,beginner
1741,116,beginner
1741,117,advanced
1741,119,intermediate
1742,85,beginner
1742,86,intermediate
1742,84,advanced
1742,87,none
1742,89,intermediate
1742,94,beginner
1742,91,beginner
1743,97,intermediate
1743,96,beginner
1743,102,beginner
1743,65,beginner
1743,70,beginner
1743,80,beginner
1743,76,beginner
1743,78,beginner
1744,142,intermediate
1744,141,beginner
1744,143,beginner
1744,144,intermediate
1744,128,beginner
1744,134,beginner
1744,129,none
1745,14,intermediate
1745,21,none
1745,1,beginner
1745,2,none
1746,23,intermediate
1746,25,intermediate
1746,28,beginner
1746,54,intermediate
1746,56,none
1746,48,beginner
1746,52,intermediate
1746,53,intermediate
1746,37,beginner
1746,38,intermediate
1746,40,beginner
1747,56,beginner
1747,48,none
1747,52,none
1747,32,beginner
1747,33,beginner
1747,30,beginner
1748,94,advanced
1748,95,none
1748,89,beginner
1748,91,none
1748,90,beginner
1748,84,intermediate
1748,86,beginner
1748,81,beginner
1749,97,advanced
1749,103,beginner
1749,96,beginner
1749,98,intermediate
1749,100,beginner
1749,89,beginner
1749,95,intermediate
1749,93,beginner
1750,14,intermediate
1750,21,intermediate
1750,33,advanced
1750,31,intermediate
1750,34,beginner
1751,151,beginner
1751,154,beginner
1751,150,beginner
1751,152,beginner
1751,153,beginner
1751,138,beginner
1751,136,beginner
1751,135,intermediate
1751,140,intermediate
1751,141,beginner
1751,145,advanced
1752,56,beginner
1752,54,none
1752,55,beginner
1752,1,intermediate
1752,3,beginner
1752,8,beginner
1752,2,beginner
1753,33,none
1753,32,none
1753,31,beginner
1753,29,beginner
1753,23,none
1753,25,beginner
1753,24,intermediate
1753,26,beginner
1753,20,none
1753,11,intermediate
1753,18,none
1754,96,intermediate
1754,97,beginner
1754,103,intermediate
1754,101,beginner
1754,99,beginner
1754,76,beginner
1754,80,intermediate
1754,78,beginner
1754,77,beginner
1755,136,beginner
1755,135,beginner
1755,138,none
1755,139,beginner
1755,137,beginner
1755,141,beginner
1755,142,beginner
1755,145,beginner
1756,60,beginner
1756,57,none
1756,63,none
1756,94,beginner
1756,93,beginner
1757,154,beginner
1757,150,beginner
1757,146,none
1757,149,beginner
1757,147,beginner
1757,141,beginner
1757,142,beginner
1757,145,beginner
1757,143,beginner
1758,8,advanced
1758,3,beginner
1758,5,intermediate
1758,2,intermediate
1758,56,beginner
1758,49,intermediate
1758,48,beginner
1758,53,beginner
1758,25,beginner
1758,22,beginner
1759,65,beginner
1759,67,beginner
1759,68,none
1759,84,none
1759,85,beginner
1759,87,intermediate
1760,104,advanced
1760,109,none
1760,106,beginner
1760,107,intermediate
1760,126,beginner
1760,127,advanced
1760,125,beginner
1760,124,none
1761,60,intermediate
1761,59,beginner
1761,58,beginner
1761,103,beginner
1761,97,none
1761,96,beginner
1761,100,beginner
1761,98,beginner
1762,33,beginner
1762,31,beginner
1762,29,intermediate
1762,25,beginner
1762,27,beginner
1763,149,beginner
1763,146,beginner
1763,147,beginner
1763,148,beginner
1763,135,none
1763,138,advanced
1763,140,beginner
1764,38,none
1764,36,none
1764,40,beginner
1764,49,beginner
1764,56,intermediate
1764,53,beginner
1765,3,beginner
1765,1,beginner
1765,5,none
1765,2,beginner
1765,31,beginner
1765,33,intermediate
1765,32,beginner
1765,34,beginner
1765,30,beginner
1765,14,beginner
1765,18,beginner
1766,127,intermediate
1766,126,beginner
1766,124,beginner
1766,125,beginner
1766,123,beginner
1766,120,beginner
1767,154,none
1767,151,beginner
1767,150,beginner
1767,131,beginner
1767,134,beginner
1767,130,intermediate
1768,134,intermediate
1768,128,advanced
1768,131,beginner
1768,130,beginner
1768,129,beginner
1768,142,beginner
1768,143,none
1768,135,beginner
1768,136,intermediate
1768,139,intermediate
1769,123,intermediate
1769,121,beginner
1769,122,beginner
1769,120,intermediate
1769,127,intermediate
1769,125,beginner
1770,3,beginner
1770,1,intermediate
1770,9,intermediate
1770,33,intermediate
1770,31,beginner
1770,35,intermediate
1771,138,beginner
1771,135,beginner
1771,136,beginner
1771,137,beginner
1771,131,beginner
1771,128,beginner
1771,134,beginner
1771,133,beginner
1772,31,none
1772,32,beginner
1772,33,none
1772,29,beginner
1772,34,beginner
1772,36,intermediate
1772,47,intermediate
1772,1,beginner
1772,4,none
1773,72,beginner
1773,73,beginner
1773,71,beginner
1773,75,intermediate
1773,67,beginner
1773,66,beginner
1773,68,intermediate
1774,48,beginner
1774,56,intermediate
1774,50,intermediate
1774,31,beginner
1774,33,none
1774,32,none
1774,30,beginner
1774,34,beginner
1775,104,beginner
1775,107,beginner
1775,127,beginner
1775,126,none
1775,124,beginner
1775,125,beginner
1776,80,beginner
1776,76,none
1776,78,intermediate
1776,79,intermediate
1776,73,none
1776,72,beginner
1776,71,beginner
1777,106,beginner
1777,104,beginner
1777,107,intermediate
1777,110,intermediate
1777,114,intermediate
1777,115,intermediate
1777,126,beginner
1777,124,intermediate
1778,54,beginner
1778,53,beginner
1778,11,beginner
1778,14,intermediate
1778,20,beginner
1778,18,advanced
1779,38,intermediate
1779,44,beginner
1779,43,beginner
1779,25,beginner
1779,28,intermediate
1780,37,beginner
1780,45,intermediate
1780,23,beginner
1780,22,beginner
1780,10,intermediate
1780,11,beginner
1780,18,intermediate
1781,1,beginner
1781,3,beginner
1781,7,none
1781,20,beginner
1781,10,beginner
1781,11,beginner
1781,12,intermediate
1782,94,beginner
1782,95,beginner
1782,89,beginner
1782,93,beginner
1782,60,intermediate
1782,57,none
1782,59,beginner
1782,63,none
1782,61,beginner
1783,10,beginner
1783,14,beginner
1783,19,beginner
1783,25,advanced
1783,24,beginner
1783,23,beginner
1783,27,intermediate
1784,57,beginner
1784,60,beginner
1784,59,beginner
1784,64,intermediate
1784,63,intermediate
1784,89,beginner
1784,94,beginner
1784,93,none
1785,3,advanced
1785,1,none
1785,5,none
1785,7,beginner
1785,9,beginner
1785,54,beginner
1785,56,beginner
1785,48,none
1785,52,intermediate
1786,31,beginner
1786,32,intermediate
1786,34,beginner
1786,56,intermediate
1786,48,intermediate
1786,49,beginner
1786,53,beginner
1787,72,intermediate
1787,71,beginner
1787,80,intermediate
1787,76,intermediate
1787,78,beginner
1788,23,beginner
1788,24,none
1788,25,beginner
1788,26,beginner
1788,22,intermediate
1788,37,beginner
1788,44,beginner
1788,40,beginner
1788,14,beginner
1788,20,beginner
1788,12,intermediate
1789,13,intermediate
1789,20,beginner
1789,12,intermediate
1789,36,beginner
1789,37,beginner
1789,38,beginner
1789,47,intermediate
1790,36,beginner
1790,42,none
1790,43,intermediate
1790,25,beginner
1790,24,none
1790,27,beginner
1790,33,beginner
1790,32,intermediate
1790,35,beginner
1791,54,beginner
1791,49,beginner
1791,52,beginner
1791,25,intermediate
1791,23,beginner
1791,22,beginner
1792,89,beginner
1792,95,beginner
1792,94,beginner
1792,92,beginner
1792,72,beginner
1792,75,beginner
1792,84,beginner
1792,85,beginner
1792,82,none
1793,32,beginner
1793,33,beginner
1793,31,beginner
1793,35,beginner
1793,29,beginner
1793,23,beginner
1793,24,beginner
1793,27,none
1793,8,beginner
1793,1,beginner
1793,9,intermediate
1794,42,intermediate
1794,44,beginner
1794,36,none
1794,47,beginner
1794,24,beginner
1794,23,beginner
1794,22,intermediate
1795,96,beginner
1795,103,intermediate
1795,97,none
1795,99,advanced
1795,72,beginner
1795,73,beginner
1795,71,beginner
1795,74,beginner
1796,66,beginner
1796,69,none
1796,80,beginner
1796,76,none
1796,79,intermediate
1797,84,intermediate
1797,86,beginner
1797,82,beginner
1797,59,beginner
1797,63,beginner
1797,65,beginner
1797,67,none
1797,68,beginner
1798,24,beginner
1798,25,beginner
1798,28,intermediate
1798,38,beginner
1798,39,beginner
1799,141,intermediate
1799,142,intermediate
1799,145,beginner
1799,146,beginner
1799,149,none
1799,148,beginner
1799,147,beginner
1800,33,beginner
1800,32,none
1800,34,advanced
1800,42,beginner
1800,36,beginner
1800,43,none
1801,36,advanced
1801,45,none
1801,1,beginner
1801,7,none
1802,146,intermediate
1802,149,intermediate
1802,147,intermediate
1802,148,intermediate
1802,154,beginner
1802,152,beginner
1802,134,beginner
1802,132,intermediate
1803,80,beginner
1803,79,none
1803,66,beginner
1803,68,beginner
1804,72,beginner
1804,73,beginner
1804,71,intermediate
1804,86,beginner
1804,85,beginner
1804,84,intermediate
1804,88,beginner
1805,117,advanced
1805,116,beginner
1805,118,beginner
1805,119,intermediate
1805,114,beginner
1805,110,beginner
1805,111,beginner
1805,113,intermediate
1805,115,beginner
1806,8,advanced
1806,1,beginner
1806,7,beginner
1806,10,beginner
1806,17,beginner
1806,23,beginner
1806,24,beginner
1806,25,none
1806,26,beginner
1806,28,beginner
1807,126,intermediate
1807,124,none
1807,110,intermediate
1807,114,beginner
1807,111,beginner
1807,113,beginner
1808,60,beginner
1808,61,beginner
1808,76,beginner
1808,80,beginner
1808,77,beginner
1809,54,beginner
1809,48,beginner
1809,49,none
1809,51,intermediate
1809,52,beginner
1809,13,intermediate
1809,20,advanced
1809,10,beginner
1809,21,beginner
1809,3,beginner
1809,1,beginner
1809,5,intermediate
1809,9,beginner
1809,6,beginner
1810,42,beginner
1810,44,beginner
1810,37,intermediate
1810,45,beginner
1810,47,beginner
1810,20,beginner
1810,16,none
1810,56,none
1810,48,beginner
1810,49,intermediate
1810,53,beginner
1811,1,beginner
1811,7,beginner
1811,23,intermediate
1811,24,beginner
1811,25,intermediate
1811,27,intermediate
1811,22,beginner
1811,31,beginner
1811,35,beginner
1812,128,beginner
1812,134,intermediate
1812,129,intermediate
1812,141,beginner
1812,142,beginner
1812,145,none
1812,144,intermediate
1812,143,intermediate
1813,32,beginner
1813,31,none
1813,30,beginner
1813,1,beginner
1813,2,none
1814,48,beginner
1814,51,intermediate
1814,42,intermediate
1814,41,intermediate
1814,23,beginner
1814,24,intermediate
1814,27,beginner
1815,103,intermediate
1815,97,none
1815,96,beginner
1815,98,beginner
1815,95,intermediate
1815,89,beginner
1815,91,none
1816,106,beginner
1816,104,beginner
1816,109,beginner
1816,108,none
1816,107,beginner
1816,123,beginner
1816,121,intermediate
1816,120,beginner
1816,122,intermediate
1817,37,intermediate
1817,44,intermediate
1817,36,none
1817,39,beginner
1817,47,none
1817,3,intermediate
1817,1,none
1817,4,intermediate
1818,121,beginner
1818,123,beginner
1818,122,beginner
1818,120,advanced
1818,111,intermediate
1818,110,beginner
1818,114,intermediate
1818,112,none
1818,113,intermediate
1818,127,intermediate
1818,126,beginner
1818,125,beginner
1818,124,beginner
1819,80,beginner
1819,76,none
1819,79,intermediate
1819,77,beginner
1819,78,none
1819,65,intermediate
1819,67,beginner
1819,69,none
1820,117,intermediate
1820,116,beginner
1820,119,intermediate
1820,126,beginner
1820,127,intermediate
1820,124,beginner
1821,24,beginner
1821,25,beginner
1821,26,advanced
1821,32,beginner
1821,33,beginner
1821,30,intermediate
1822,25,none
1822,23,beginner
1822,24,intermediate
1822,28,intermediate
1822,14,none
1822,10,beginner
1822,12,intermediate
1823,76,beginner
1823,80,beginner
1823,77,intermediate
1823,65,beginner
1823,67,beginner
1823,66,beginner
1823,68,intermediate
1823,69,beginner
1824,25,beginner
1824,23,beginner
1824,24,beginner
1824,26,beginner
1824,27,beginner
1824,31,intermediate
1824,32,none
1824,34,beginner
1825,97,advanced
1825,96,none
1825,103,intermediate
1825,100,beginner
1825,98,beginner
1825,94,beginner
1825,95,beginner
1825,89,intermediate
1825,92,advanced
1825,90,beginner
1825,59,beginner
1825,57,beginner
1825,63,beginner
1826,25,beginner
1826,24,beginner
1826,23,beginner
1826,22,beginner
1826,37,beginner
1826,44,beginner
1826,38,none
1826,39,intermediate
1827,104,intermediate
1827,105,beginner
1827,116,beginner
1827,117,beginner
1827,119,beginner
1828,110,none
1828,112,beginner
1828,127,none
1828,126,beginner
1828,125,beginner
1828,124,beginner
1828,117,beginner
1828,116,intermediate
1828,118,none
1828,119,beginner
1829,110,none
1829,111,beginner
1829,114,beginner
1829,115,beginner
1829,117,beginner
1829,116,beginner
1829,118,beginner
1829,119,beginner
1830,146,none
1830,149,intermediate
1830,147,intermediate
1830,142,beginner
1830,141,none
1830,144,beginner
1831,149,intermediate
1831,146,beginner
1831,147,beginner
1831,154,beginner
1831,152,beginner
1832,38,none
1832,45,beginner
1832,33,beginner
1832,34,beginner
1833,44,beginner
1833,36,intermediate
1833,37,beginner
1833,40,beginner
1833,31,none
1833,33,beginner
1833,35,none
1834,117,intermediate
1834,118,none
1834,121,beginner
1834,123,none
1834,120,beginner
1835,128,beginner
1835,131,beginner
1835,130,beginner
1835,151,beginner
1835,154,beginner
1835,150,beginner
1835,152,beginner
1835,153,intermediate
1836,149,beginner
1836,146,beginner
1836,148,beginner
1836,147,beginner
1836,136,beginner
1836,139,beginner
1837,111,beginner
1837,110,none
1837,114,intermediate
1837,113,beginner
1837,112,beginner
1837,127,beginner
1837,126,beginner
1837,125,none
1838,23,intermediate
1838,25,none
1838,24,beginner
1838,28,none
1838,22,beginner
1838,37,beginner
1838,44,beginner
1838,36,beginner
1838,45,intermediate
1838,48,none
1838,54,beginner
1838,49,beginner
1838,53,intermediate
1839,135,intermediate
1839,138,beginner
1839,136,intermediate
1839,137,intermediate
1839,139,beginner
1839,134,beginner
1839,128,intermediate
1839,129,none
1840,128,intermediate
1840,132,none
1840,136,beginner
1840,135,beginner
1840,138,beginner
1840,140,beginner
1840,149,beginner
1840,146,beginner
1840,147,beginner
1840,148,beginner
1841,72,intermediate
1841,73,beginner
1841,75,beginner
1841,71,beginner
1841,97,none
1841,103,none
1841,98,beginner
1842,123,intermediate
1842,121,intermediate
1842,122,beginner
1842,120,beginner
1842,104,intermediate
1842,106,intermediate
1842,109,none
1842,108,beginner
1843,59,intermediate
1843,60,beginner
1843,57,intermediate
1843,58,none
1843,89,intermediate
1843,95,beginner
1843,94,none
1843,90,beginner
1844,151,none
1844,154,intermediate
1844,153,intermediate
1844,131,beginner
1844,128,beginner
1844,134,beginner
1844,132,intermediate
1844,133,beginner
1845,54,beginner
1845,51,intermediate
1845,32,beginner
1845,33,intermediate
1845,31,intermediate
1845,34,beginner
1845,30,beginner
1845,1,beginner
1845,5,beginner
1845,7,beginner
1846,111,intermediate
1846,110,beginner
1846,114,beginner
1846,113,intermediate
